participant,quarter,stimulusSet,item,rank,truthRank,session
246,W2024,SuperBowl halftime  0 GROUP,Bad Bunny,4,,1
246,W2024,SuperBowl halftime  0 GROUP,J Balvin,5,,1
246,W2024,SuperBowl halftime  0 GROUP,Emme Muñiz,6,,1
246,W2024,SuperBowl halftime  0 GROUP,Justin Timberlake,7,,1
246,W2024,SuperBowl halftime  0 GROUP,The Tennessee Kids,8,,1
246,W2024,SuperBowl halftime  0 GROUP,Katy Perry,9,,1
246,W2024,SuperBowl halftime  0 GROUP,Lenny Kravitz,10,,1
246,W2024,SuperBowl halftime  0 GROUP,Missy Elliot,11,,1
246,W2024,SuperBowl halftime  0 GROUP,Coldplay,12,,1
246,W2024,SuperBowl halftime  0 GROUP,Beyoncé,13,,1
246,W2024,SuperBowl halftime  0 GROUP,Bruno Mars,14,,1
246,W2024,SuperBowl halftime  1 GROUP,The Weeknd,1,,1
246,W2024,SuperBowl halftime  1 GROUP,Usher,2,,1
246,W2024,SuperBowl halftime  1 GROUP,Lady Gaga,3,,1
246,W2024,SuperBowl halftime  1 GROUP,Maroon 5,4,,1
246,W2024,SuperBowl halftime  1 GROUP,Travis Scott,5,,1
246,W2024,SuperBowl halftime  1 GROUP,Big Boi,6,,1
246,W2024,SuperBowl halftime  1 GROUP,Eminem,7,,1
246,W2024,SuperBowl halftime  1 GROUP,Dr. Dre.,8,,1
246,W2024,SuperBowl halftime  1 GROUP,Snoop Dogg,9,,1
246,W2024,SuperBowl halftime  1 GROUP,Kendrick Lamar,10,,1
246,W2024,SuperBowl halftime  1 GROUP,Mary J. Blige,11,,1
246,W2024,book publishing date 0 GROUP,The Da Vinci Code,1,,1
246,W2024,book publishing date 0 GROUP,The Color Purple,2,,1
246,W2024,book publishing date 0 GROUP,The Great Gatsby,3,,1
246,W2024,book publishing date 0 GROUP,Pride and Prejudice,4,,1
246,W2024,book publishing date 1 GROUP,Harry Potter and the Sorcerer's Stone,1,,1
246,W2024,book publishing date 1 GROUP,Crime and Punishment,2,,1
246,W2024,book publishing date 1 GROUP,The Fellowship of the Ring,3,,1
246,W2024,book publishing date 1 GROUP,To Kill a Mockingbird,4,,1
246,W2024,book publishing date 1 GROUP,One Hundred Years of Solitude,5,,1
246,W2024,book publishing date 1 GROUP,All Quiet on the Western Front,6,,1
112,W2024,US cities  0 GROUP,Los Angeles,1,,1
112,W2024,US cities  0 GROUP,San Diego,2,,1
112,W2024,US cities  0 GROUP,New York,3,,1
112,W2024,US cities  0 GROUP,San Jose,4,,1
112,W2024,US cities  1 GROUP,Chicago,1,,1
112,W2024,US cities  1 GROUP,Philadelphia,2,,1
112,W2024,US cities  1 GROUP,Houston,3,,1
112,W2024,US cities  1 GROUP,San Antonio,4,,1
112,W2024,US cities  1 GROUP,Phoenix,5,,1
112,W2024,US cities  1 GROUP,Dallas,6,,1
112,W2024,recent events 0 GROUP,US Invasion of Iraq,1,,1
112,W2024,recent events 0 GROUP,Same Sex Marriage,2,,1
112,W2024,recent events 0 GROUP,iPhone introduced,3,,1
112,W2024,recent events 1 GROUP,September 11th,1,,1
112,W2024,recent events 1 GROUP,Sandy Hook shooting,2,,1
112,W2024,recent events 1 GROUP,Mean Girls released,3,,1
112,W2024,recent events 1 GROUP,Game of Thrones Season 1 released,4,,1
112,W2024,recent events 1 GROUP,Las Vegas shooting,5,,1
112,W2024,recent events 1 GROUP,Michael Jackson's death,6,,1
112,W2024,recent events 1 GROUP,Hurricane Katrina,7,,1
112,W2024,US presidents  0 GROUP,George Washington,1,,1
112,W2024,US presidents  0 GROUP,Thomas Jefferson,2,,1
112,W2024,US presidents  0 GROUP,Theodore Roosevelt,3,,1
112,W2024,US presidents  1 GROUP,Dwight D. Eisenhower,1,,1
112,W2024,US presidents  1 GROUP,Harry S. Truman,2,,1
112,W2024,US presidents  1 GROUP,James Monroe,3,,1
112,W2024,US presidents  1 GROUP,Franklin D. Roosevelt,4,,1
112,W2024,US presidents  1 GROUP,Woodrow Wilson,5,,1
112,W2024,US presidents  1 GROUP,John Adams,6,,1
112,W2024,US presidents  1 GROUP,Andrew Jackson,7,,1
112,W2024,US holidays 0 GROUP,New Year's Day,1,1,1
112,W2024,US holidays 0 GROUP,Martin Luther King Jr. Day,2,2,1
112,W2024,US holidays 0 GROUP,Presidents' Day,3,3,1
112,W2024,US holidays 0 GROUP,Thanksgiving Day,4,11,1
112,W2024,US holidays 0 GROUP,Halloween,5,9,1
112,W2024,US holidays 1 GROUP,Independence Day,1,5,1
112,W2024,US holidays 1 GROUP,Veterans Day,2,10,1
112,W2024,US holidays 1 GROUP,Labor Day,3,6,1
112,W2024,US holidays 1 GROUP,Indigenous Peoples' Day (changed Columbus Day),4,7,1
112,W2024,US holidays 1 GROUP,Memorial Day,5,4,1
112,W2024,movie releases 0 GROUP,The Incredibles,1,,1
112,W2024,movie releases 0 GROUP,Finding Nemo,2,,1
112,W2024,movie releases 0 GROUP,Spider-Man 3,3,,1
112,W2024,movie releases 1 GROUP,The Lion King,1,,1
112,W2024,movie releases 1 GROUP,Independence Day,2,,1
112,W2024,movie releases 1 GROUP,Jurassic Park,3,,1
112,W2024,movie releases 1 GROUP,Harry Potter and the Sorcerer's Stone,4,,1
112,W2024,movie releases 1 GROUP,Titanic,5,,1
112,W2024,movie releases 1 GROUP,The Da Vinci Code,6,,1
112,W2024,movie releases 1 GROUP,Casino Royale,7,,1
112,W2024,US states 0 GROUP,Ohio,1,,1
112,W2024,US states 0 GROUP,Maine,2,,1
112,W2024,US states 1 GROUP,Connecticut,1,,1
112,W2024,US states 1 GROUP,Nebraska,2,,1
112,W2024,US states 1 GROUP,Utah,3,,1
112,W2024,US states 1 GROUP,Alabama,4,,1
112,W2024,US states 1 GROUP,Oregon,5,,1
112,W2024,US states 1 GROUP,Iowa,6,,1
112,W2024,US states 1 GROUP,Delaware,7,,1
112,W2024,US states 1 GROUP,Virginia,8,,1
112,W2024,animal speeds 0 GROUP,Cheetah,1,,1
112,W2024,animal speeds 0 GROUP,Peregrine falcon,2,,1
112,W2024,animal speeds 0 GROUP,Coyote,3,,1
112,W2024,animal speeds 0 GROUP,Mexican free-tailed bat,4,,1
112,W2024,animal speeds 0 GROUP,Ostrich,5,,1
112,W2024,animal speeds 1 GROUP,Swordfish,1,,1
112,W2024,animal speeds 1 GROUP,Blue wildebeest,2,,1
112,W2024,animal speeds 1 GROUP,Rock dove,3,,1
112,W2024,animal speeds 1 GROUP,Anna's hummingbird,4,,1
112,W2024,animal speeds 1 GROUP,Quarter horse,5,,1
112,W2024,Olympic medals 0 GROUP,United States,1,,1
112,W2024,Olympic medals 0 GROUP,China,2,,1
112,W2024,Olympic medals 0 GROUP,Soviet Union,3,,1
112,W2024,Olympic medals 0 GROUP,Japan,4,,1
112,W2024,Olympic medals 1 GROUP,Great Britain,1,,1
112,W2024,Olympic medals 1 GROUP,France,2,,1
112,W2024,Olympic medals 1 GROUP,Norway,3,,1
112,W2024,Olympic medals 1 GROUP,Germany,4,,1
112,W2024,Olympic medals 1 GROUP,Italy,5,,1
112,W2024,Olympic medals 1 GROUP,Sweden,6,,1
112,W2024,SuperBowl halftime  0 GROUP,Rihanna,1,,1
112,W2024,SuperBowl halftime  0 GROUP,Shakira,2,,1
112,W2024,SuperBowl halftime  0 GROUP,Jennifer Lopez,3,,1
112,W2024,SuperBowl halftime  0 GROUP,Bad Bunny,4,,1
112,W2024,SuperBowl halftime  0 GROUP,J Balvin,5,,1
112,W2024,SuperBowl halftime  0 GROUP,Emme Muñiz,6,,1
112,W2024,SuperBowl halftime  0 GROUP,Katy Perry,7,,1
112,W2024,SuperBowl halftime  0 GROUP,Lenny Kravitz,8,,1
112,W2024,SuperBowl halftime  0 GROUP,Missy Elliot,9,,1
112,W2024,SuperBowl halftime  0 GROUP,Usher,10,,1
112,W2024,SuperBowl halftime  1 GROUP,Eminem,1,,1
112,W2024,SuperBowl halftime  1 GROUP,Dr. Dre.,2,,1
112,W2024,SuperBowl halftime  1 GROUP,Snoop Dogg,3,,1
112,W2024,SuperBowl halftime  1 GROUP,Kendrick Lamar,4,,1
112,W2024,SuperBowl halftime  1 GROUP,Mary J. Blige,5,,1
112,W2024,SuperBowl halftime  1 GROUP,Justin Timberlake,6,,1
112,W2024,SuperBowl halftime  1 GROUP,The Tennessee Kids,7,,1
112,W2024,SuperBowl halftime  1 GROUP,Lady Gaga,8,,1
112,W2024,SuperBowl halftime  1 GROUP,Coldplay,9,,1
112,W2024,SuperBowl halftime  1 GROUP,Beyoncé,10,,1
112,W2024,SuperBowl halftime  1 GROUP,Bruno Mars,11,,1
112,W2024,SuperBowl halftime  1 GROUP,The Weeknd,12,,1
112,W2024,SuperBowl halftime  1 GROUP,Maroon 5,13,,1
112,W2024,SuperBowl halftime  1 GROUP,Travis Scott,14,,1
112,W2024,SuperBowl halftime  1 GROUP,Big Boi,15,,1
112,W2024,book publishing date 0 GROUP,Harry Potter and the Sorcerer's Stone,1,,1
112,W2024,book publishing date 0 GROUP,The Great Gatsby,2,,1
112,W2024,book publishing date 0 GROUP,Pride and Prejudice,3,,1
112,W2024,book publishing date 0 GROUP,Crime and Punishment,4,,1
112,W2024,book publishing date 1 GROUP,The Color Purple,1,,1
112,W2024,book publishing date 1 GROUP,All Quiet on the Western Front,2,,1
112,W2024,book publishing date 1 GROUP,The Da Vinci Code,3,,1
112,W2024,book publishing date 1 GROUP,The Fellowship of the Ring,4,,1
112,W2024,book publishing date 1 GROUP,One Hundred Years of Solitude,5,,1
112,W2024,book publishing date 1 GROUP,To Kill a Mockingbird,6,,1
152,W2024,US cities  0 GROUP,Dallas,1,,1
152,W2024,US cities  0 GROUP,Houston,2,,1
152,W2024,US cities  0 GROUP,Los Angeles,3,,1
152,W2024,US cities  0 GROUP,New York,4,,1
152,W2024,US cities  1 GROUP,Phoenix,1,,1
152,W2024,US cities  1 GROUP,San Diego,2,,1
152,W2024,US cities  1 GROUP,San Antonio,3,,1
152,W2024,US cities  1 GROUP,San Jose,4,,1
152,W2024,US cities  1 GROUP,Chicago,5,,1
152,W2024,US cities  1 GROUP,Philadelphia,6,,1
152,W2024,recent events 0 GROUP,Michael Jackson's death,1,,1
152,W2024,recent events 0 GROUP,Mean Girls released,2,,1
152,W2024,recent events 0 GROUP,iPhone introduced,3,,1
152,W2024,recent events 0 GROUP,September 11th,4,,1
152,W2024,recent events 1 GROUP,Same Sex Marriage,1,,1
152,W2024,recent events 1 GROUP,Sandy Hook shooting,2,,1
152,W2024,recent events 1 GROUP,Las Vegas shooting,3,,1
152,W2024,recent events 1 GROUP,US Invasion of Iraq,4,,1
152,W2024,recent events 1 GROUP,Game of Thrones Season 1 released,5,,1
152,W2024,recent events 1 GROUP,Hurricane Katrina,6,,1
152,W2024,US presidents  0 GROUP,Franklin D. Roosevelt,1,,1
152,W2024,US presidents  0 GROUP,Theodore Roosevelt,2,,1
152,W2024,US presidents  0 GROUP,Andrew Jackson,3,,1
152,W2024,US presidents  0 GROUP,Thomas Jefferson,4,,1
152,W2024,US presidents  0 GROUP,George Washington,5,,1
152,W2024,US presidents  1 GROUP,James Monroe,1,,1
152,W2024,US presidents  1 GROUP,Harry S. Truman,2,,1
152,W2024,US presidents  1 GROUP,Dwight D. Eisenhower,3,,1
152,W2024,US presidents  1 GROUP,Woodrow Wilson,4,,1
152,W2024,US presidents  1 GROUP,John Adams,5,,1
152,W2024,US holidays 0 GROUP,New Year's Day,1,1,1
152,W2024,US holidays 0 GROUP,Martin Luther King Jr. Day,2,2,1
152,W2024,US holidays 0 GROUP,Independence Day,3,5,1
152,W2024,US holidays 0 GROUP,Halloween,4,9,1
152,W2024,US holidays 0 GROUP,Thanksgiving Day,5,11,1
152,W2024,US holidays 1 GROUP,Indigenous Peoples' Day (changed Columbus Day),1,7,1
152,W2024,US holidays 1 GROUP,Labor Day,2,6,1
152,W2024,US holidays 1 GROUP,Memorial Day,3,4,1
152,W2024,US holidays 1 GROUP,Presidents' Day,4,3,1
152,W2024,US holidays 1 GROUP,Veterans Day,5,10,1
152,W2024,movie releases 0 GROUP,Casino Royale,1,,1
152,W2024,movie releases 0 GROUP,Spider-Man 3,2,,1
152,W2024,movie releases 0 GROUP,Harry Potter and the Sorcerer's Stone,3,,1
152,W2024,movie releases 0 GROUP,The Incredibles,4,,1
152,W2024,movie releases 0 GROUP,Finding Nemo,5,,1
152,W2024,movie releases 0 GROUP,Jurassic Park,6,,1
152,W2024,movie releases 0 GROUP,The Lion King,7,,1
152,W2024,movie releases 1 GROUP,The Da Vinci Code,1,,1
152,W2024,movie releases 1 GROUP,Titanic,2,,1
152,W2024,movie releases 1 GROUP,Independence Day,3,,1
152,W2024,US states 0 GROUP,Oregon,1,,1
152,W2024,US states 0 GROUP,Connecticut,2,,1
152,W2024,US states 0 GROUP,Iowa,3,,1
152,W2024,US states 0 GROUP,Alabama,4,,1
152,W2024,US states 0 GROUP,Maine,5,,1
152,W2024,US states 1 GROUP,Utah,1,,1
152,W2024,US states 1 GROUP,Nebraska,2,,1
152,W2024,US states 1 GROUP,Ohio,3,,1
152,W2024,US states 1 GROUP,Virginia,4,,1
152,W2024,US states 1 GROUP,Delaware,5,,1
152,W2024,animal speeds 0 GROUP,Peregrine falcon,1,,1
152,W2024,animal speeds 0 GROUP,Cheetah,2,,1
152,W2024,animal speeds 0 GROUP,Coyote,3,,1
152,W2024,animal speeds 1 GROUP,Swordfish,1,,1
152,W2024,animal speeds 1 GROUP,Ostrich,2,,1
152,W2024,animal speeds 1 GROUP,Anna's hummingbird,3,,1
152,W2024,animal speeds 1 GROUP,Quarter horse,4,,1
152,W2024,animal speeds 1 GROUP,Rock dove,5,,1
152,W2024,animal speeds 1 GROUP,Mexican free-tailed bat,6,,1
152,W2024,animal speeds 1 GROUP,Blue wildebeest,7,,1
152,W2024,Olympic medals 0 GROUP,United States,1,,1
152,W2024,Olympic medals 0 GROUP,Germany,2,,1
152,W2024,Olympic medals 0 GROUP,Italy,3,,1
152,W2024,Olympic medals 0 GROUP,China,4,,1
152,W2024,Olympic medals 0 GROUP,Soviet Union,5,,1
152,W2024,Olympic medals 1 GROUP,Great Britain,1,,1
152,W2024,Olympic medals 1 GROUP,Norway,2,,1
152,W2024,Olympic medals 1 GROUP,Japan,3,,1
152,W2024,Olympic medals 1 GROUP,France,4,,1
152,W2024,Olympic medals 1 GROUP,Sweden,5,,1
152,W2024,SuperBowl halftime  0 GROUP,Eminem,1,,1
152,W2024,SuperBowl halftime  0 GROUP,Dr. Dre.,2,,1
152,W2024,SuperBowl halftime  0 GROUP,Snoop Dogg,3,,1
152,W2024,SuperBowl halftime  0 GROUP,Kendrick Lamar,4,,1
152,W2024,SuperBowl halftime  0 GROUP,Mary J. Blige,5,,1
152,W2024,SuperBowl halftime  0 GROUP,Coldplay,6,,1
152,W2024,SuperBowl halftime  0 GROUP,Beyoncé,7,,1
152,W2024,SuperBowl halftime  0 GROUP,Bruno Mars,8,,1
152,W2024,SuperBowl halftime  1 GROUP,Maroon 5,1,,1
152,W2024,SuperBowl halftime  1 GROUP,Travis Scott,2,,1
152,W2024,SuperBowl halftime  1 GROUP,Big Boi,3,,1
152,W2024,SuperBowl halftime  1 GROUP,Rihanna,4,,1
152,W2024,SuperBowl halftime  1 GROUP,Katy Perry,5,,1
152,W2024,SuperBowl halftime  1 GROUP,Lenny Kravitz,6,,1
152,W2024,SuperBowl halftime  1 GROUP,Missy Elliot,7,,1
152,W2024,SuperBowl halftime  1 GROUP,Usher,8,,1
152,W2024,SuperBowl halftime  1 GROUP,Shakira,9,,1
152,W2024,SuperBowl halftime  1 GROUP,Jennifer Lopez,10,,1
152,W2024,SuperBowl halftime  1 GROUP,Bad Bunny,11,,1
152,W2024,SuperBowl halftime  1 GROUP,J Balvin,12,,1
152,W2024,SuperBowl halftime  1 GROUP,Emme Muñiz,13,,1
152,W2024,SuperBowl halftime  1 GROUP,Justin Timberlake,14,,1
152,W2024,SuperBowl halftime  1 GROUP,The Tennessee Kids,15,,1
152,W2024,SuperBowl halftime  1 GROUP,Lady Gaga,16,,1
152,W2024,SuperBowl halftime  1 GROUP,The Weeknd,17,,1
152,W2024,book publishing date 0 GROUP,Harry Potter and the Sorcerer's Stone,1,,1
152,W2024,book publishing date 0 GROUP,All Quiet on the Western Front,2,,1
152,W2024,book publishing date 0 GROUP,To Kill a Mockingbird,3,,1
152,W2024,book publishing date 0 GROUP,Pride and Prejudice,4,,1
152,W2024,book publishing date 1 GROUP,The Great Gatsby,1,,1
152,W2024,book publishing date 1 GROUP,One Hundred Years of Solitude,2,,1
152,W2024,book publishing date 1 GROUP,The Color Purple,3,,1
152,W2024,book publishing date 1 GROUP,Crime and Punishment,4,,1
152,W2024,book publishing date 1 GROUP,The Da Vinci Code,5,,1
152,W2024,book publishing date 1 GROUP,The Fellowship of the Ring,6,,1
416,W2024,US cities  0 GROUP,New York,1,,1
416,W2024,US cities  0 GROUP,Los Angeles,2,,1
416,W2024,US cities  0 GROUP,Chicago,3,,1
416,W2024,US cities  0 GROUP,San Diego,4,,1
416,W2024,US cities  0 GROUP,San Jose,5,,1
416,W2024,US cities  1 GROUP,Phoenix,1,,1
416,W2024,US cities  1 GROUP,San Antonio,2,,1
416,W2024,US cities  1 GROUP,Houston,3,,1
416,W2024,US cities  1 GROUP,Dallas,4,,1
416,W2024,US cities  1 GROUP,Philadelphia,5,,1
416,W2024,recent events 0 GROUP,Las Vegas shooting,1,,1
416,W2024,recent events 0 GROUP,Same Sex Marriage,2,,1
416,W2024,recent events 0 GROUP,Game of Thrones Season 1 released,3,,1
416,W2024,recent events 0 GROUP,Mean Girls released,4,,1
416,W2024,recent events 0 GROUP,iPhone introduced,5,,1
416,W2024,recent events 1 GROUP,September 11th,1,,1
416,W2024,recent events 1 GROUP,Michael Jackson's death,2,,1
416,W2024,recent events 1 GROUP,US Invasion of Iraq,3,,1
416,W2024,recent events 1 GROUP,Sandy Hook shooting,4,,1
416,W2024,recent events 1 GROUP,Hurricane Katrina,5,,1
416,W2024,US presidents  0 GROUP,Theodore Roosevelt,1,,1
416,W2024,US presidents  0 GROUP,George Washington,2,,1
416,W2024,US presidents  1 GROUP,Andrew Jackson,1,,1
416,W2024,US presidents  1 GROUP,John Adams,2,,1
416,W2024,US presidents  1 GROUP,Dwight D. Eisenhower,3,,1
416,W2024,US presidents  1 GROUP,Harry S. Truman,4,,1
416,W2024,US presidents  1 GROUP,Thomas Jefferson,5,,1
416,W2024,US presidents  1 GROUP,Woodrow Wilson,6,,1
416,W2024,US presidents  1 GROUP,Franklin D. Roosevelt,7,,1
416,W2024,US presidents  1 GROUP,James Monroe,8,,1
416,W2024,US holidays 0 GROUP,Martin Luther King Jr. Day,1,2,1
416,W2024,US holidays 0 GROUP,Presidents' Day,2,3,1
416,W2024,US holidays 0 GROUP,Independence Day,3,5,1
416,W2024,US holidays 0 GROUP,Indigenous Peoples' Day (changed Columbus Day),4,7,1
416,W2024,US holidays 0 GROUP,Halloween,5,9,1
416,W2024,US holidays 0 GROUP,Thanksgiving Day,6,11,1
416,W2024,US holidays 0 GROUP,New Year's Day,7,1,1
416,W2024,US holidays 1 GROUP,Veterans Day,1,10,1
416,W2024,US holidays 1 GROUP,Labor Day,2,6,1
416,W2024,US holidays 1 GROUP,Memorial Day,3,4,1
416,W2024,movie releases 0 GROUP,Spider-Man 3,1,,1
416,W2024,movie releases 0 GROUP,The Incredibles,2,,1
416,W2024,movie releases 0 GROUP,Finding Nemo,3,,1
416,W2024,movie releases 0 GROUP,Titanic,4,,1
416,W2024,movie releases 1 GROUP,Harry Potter and the Sorcerer's Stone,1,,1
416,W2024,movie releases 1 GROUP,Jurassic Park,2,,1
416,W2024,movie releases 1 GROUP,The Lion King,3,,1
416,W2024,movie releases 1 GROUP,The Da Vinci Code,4,,1
416,W2024,movie releases 1 GROUP,Casino Royale,5,,1
416,W2024,movie releases 1 GROUP,Independence Day,6,,1
416,W2024,US states 0 GROUP,Oregon,1,,1
416,W2024,US states 0 GROUP,Utah,2,,1
416,W2024,US states 1 GROUP,Connecticut,1,,1
416,W2024,US states 1 GROUP,Maine,2,,1
416,W2024,US states 1 GROUP,Alabama,3,,1
416,W2024,US states 1 GROUP,Ohio,4,,1
416,W2024,US states 1 GROUP,Delaware,5,,1
416,W2024,US states 1 GROUP,Virginia,6,,1
416,W2024,US states 1 GROUP,Iowa,7,,1
416,W2024,US states 1 GROUP,Nebraska,8,,1
416,W2024,animal speeds 0 GROUP,Cheetah,1,,1
416,W2024,animal speeds 0 GROUP,Anna's hummingbird,2,,1
416,W2024,animal speeds 0 GROUP,Coyote,3,,1
416,W2024,animal speeds 1 GROUP,Mexican free-tailed bat,1,,1
416,W2024,animal speeds 1 GROUP,Blue wildebeest,2,,1
416,W2024,animal speeds 1 GROUP,Quarter horse,3,,1
416,W2024,animal speeds 1 GROUP,Ostrich,4,,1
416,W2024,animal speeds 1 GROUP,Peregrine falcon,5,,1
416,W2024,animal speeds 1 GROUP,Rock dove,6,,1
416,W2024,animal speeds 1 GROUP,Swordfish,7,,1
416,W2024,Olympic medals 0 GROUP,China,1,,1
416,W2024,Olympic medals 0 GROUP,Japan,2,,1
416,W2024,Olympic medals 0 GROUP,France,3,,1
416,W2024,Olympic medals 0 GROUP,Germany,4,,1
416,W2024,Olympic medals 0 GROUP,United States,5,,1
416,W2024,Olympic medals 1 GROUP,Norway,1,,1
416,W2024,Olympic medals 1 GROUP,Great Britain,2,,1
416,W2024,Olympic medals 1 GROUP,Sweden,3,,1
416,W2024,Olympic medals 1 GROUP,Soviet Union,4,,1
416,W2024,Olympic medals 1 GROUP,Italy,5,,1
416,W2024,SuperBowl halftime  0 GROUP,Rihanna,1,,1
416,W2024,SuperBowl halftime  0 GROUP,Shakira,2,,1
416,W2024,SuperBowl halftime  0 GROUP,Jennifer Lopez,3,,1
416,W2024,SuperBowl halftime  0 GROUP,Bad Bunny,4,,1
416,W2024,SuperBowl halftime  0 GROUP,J Balvin,5,,1
416,W2024,SuperBowl halftime  0 GROUP,Emme Muñiz,6,,1
416,W2024,SuperBowl halftime  0 GROUP,The Weeknd,7,,1
416,W2024,SuperBowl halftime  0 GROUP,Coldplay,8,,1
416,W2024,SuperBowl halftime  0 GROUP,Beyoncé,9,,1
416,W2024,SuperBowl halftime  0 GROUP,Bruno Mars,10,,1
416,W2024,SuperBowl halftime  0 GROUP,Katy Perry,11,,1
416,W2024,SuperBowl halftime  0 GROUP,Lenny Kravitz,12,,1
416,W2024,SuperBowl halftime  0 GROUP,Missy Elliot,13,,1
416,W2024,SuperBowl halftime  1 GROUP,Usher,1,,1
416,W2024,SuperBowl halftime  1 GROUP,Maroon 5,2,,1
416,W2024,SuperBowl halftime  1 GROUP,Travis Scott,3,,1
416,W2024,SuperBowl halftime  1 GROUP,Big Boi,4,,1
416,W2024,SuperBowl halftime  1 GROUP,Eminem,5,,1
416,W2024,SuperBowl halftime  1 GROUP,Dr. Dre.,6,,1
416,W2024,SuperBowl halftime  1 GROUP,Snoop Dogg,7,,1
416,W2024,SuperBowl halftime  1 GROUP,Kendrick Lamar,8,,1
416,W2024,SuperBowl halftime  1 GROUP,Mary J. Blige,9,,1
416,W2024,SuperBowl halftime  1 GROUP,Lady Gaga,10,,1
416,W2024,SuperBowl halftime  1 GROUP,Justin Timberlake,11,,1
416,W2024,SuperBowl halftime  1 GROUP,The Tennessee Kids,12,,1
416,W2024,book publishing date 0 GROUP,Harry Potter and the Sorcerer's Stone,1,,1
416,W2024,book publishing date 0 GROUP,Pride and Prejudice,2,,1
416,W2024,book publishing date 0 GROUP,All Quiet on the Western Front,3,,1
416,W2024,book publishing date 0 GROUP,To Kill a Mockingbird,4,,1
416,W2024,book publishing date 0 GROUP,The Great Gatsby,5,,1
416,W2024,book publishing date 1 GROUP,One Hundred Years of Solitude,1,,1
416,W2024,book publishing date 1 GROUP,The Color Purple,2,,1
416,W2024,book publishing date 1 GROUP,The Da Vinci Code,3,,1
416,W2024,book publishing date 1 GROUP,Crime and Punishment,4,,1
416,W2024,book publishing date 1 GROUP,The Fellowship of the Ring,5,,1
314,W2024,US cities  0 GROUP,Los Angeles,1,,1
314,W2024,US cities  0 GROUP,San Diego,2,,1
314,W2024,US cities  1 GROUP,Philadelphia,1,,1
314,W2024,US cities  1 GROUP,Chicago,2,,1
314,W2024,US cities  1 GROUP,Houston,3,,1
314,W2024,US cities  1 GROUP,San Antonio,4,,1
314,W2024,US cities  1 GROUP,Phoenix,5,,1
314,W2024,US cities  1 GROUP,New York,6,,1
314,W2024,US cities  1 GROUP,San Jose,7,,1
314,W2024,US cities  1 GROUP,Dallas,8,,1
314,W2024,recent events 0 GROUP,iPhone introduced,1,,1
314,W2024,recent events 0 GROUP,September 11th,2,,1
314,W2024,recent events 0 GROUP,Mean Girls released,3,,1
314,W2024,recent events 0 GROUP,Hurricane Katrina,4,,1
314,W2024,recent events 1 GROUP,Same Sex Marriage,1,,1
314,W2024,recent events 1 GROUP,Las Vegas shooting,2,,1
314,W2024,recent events 1 GROUP,Michael Jackson's death,3,,1
314,W2024,recent events 1 GROUP,US Invasion of Iraq,4,,1
