participant,problemSize,problem,step,point
66,40,8,32,2
66,40,8,33,22
66,40,8,34,3
66,40,8,35,8
66,40,8,36,17
66,40,8,37,25
66,40,8,38,31
66,40,8,39,12
66,40,8,40,21
66,40,9,1,15
66,40,9,2,26
66,40,9,3,10
66,40,9,4,30
66,40,9,5,35
66,40,9,6,29
66,40,9,7,20
66,40,9,8,33
66,40,9,9,7
66,40,9,10,11
66,40,9,11,6
66,40,9,12,25
66,40,9,13,1
66,40,9,14,17
66,40,9,15,24
66,40,9,16,40
66,40,9,17,37
66,40,9,18,21
66,40,9,19,12
66,40,9,20,39
66,40,9,21,38
66,40,9,22,3
66,40,9,23,9
66,40,9,24,31
66,40,9,25,22
66,40,9,26,8
66,40,9,27,4
66,40,9,28,28
66,40,9,29,36
66,40,9,30,32
66,40,9,31,19
66,40,9,32,23
66,40,9,33,13
66,40,9,34,14
66,40,9,35,2
66,40,9,36,18
66,40,9,37,5
66,40,9,38,34
66,40,9,39,16
66,40,9,40,27
67,40,1,1,3
67,40,1,2,38
67,40,1,3,36
67,40,1,4,5
67,40,1,5,30
67,40,1,6,14
67,40,1,7,1
67,40,1,8,21
67,40,1,9,9
67,40,1,10,22
67,40,1,11,33
67,40,1,12,18
67,40,1,13,24
67,40,1,14,37
67,40,1,15,7
67,40,1,16,15
67,40,1,17,19
67,40,1,18,23
67,40,1,19,28
67,40,1,20,17
67,40,1,21,16
67,40,1,22,8
67,40,1,23,10
67,40,1,24,27
67,40,1,25,11
67,40,1,26,25
67,40,1,27,20
67,40,1,28,32
67,40,1,29,6
67,40,1,30,12
67,40,1,31,35
67,40,1,32,29
67,40,1,33,26
67,40,1,34,13
67,40,1,35,2
67,40,1,36,39
67,40,1,37,40
67,40,1,38,34
67,40,1,39,31
67,40,1,40,4
67,40,2,1,18
67,40,2,2,7
67,40,2,3,9
67,40,2,4,21
67,40,2,5,32
67,40,2,6,11
67,40,2,7,38
67,40,2,8,22
67,40,2,9,29
67,40,2,10,10
67,40,2,11,33
67,40,2,12,15
67,40,2,13,25
67,40,2,14,34
67,40,2,15,36
67,40,2,16,26
67,40,2,17,5
67,40,2,18,14
67,40,2,19,2
67,40,2,20,37
67,40,2,21,16
67,40,2,22,30
67,40,2,23,27
67,40,2,24,31
67,40,2,25,17
67,40,2,26,6
67,40,2,27,19
67,40,2,28,13
67,40,2,29,1
67,40,2,30,8
67,40,2,31,3
67,40,2,32,39
67,40,2,33,28
67,40,2,34,24
67,40,2,35,40
67,40,2,36,4
67,40,2,37,23
67,40,2,38,20
67,40,2,39,12
67,40,2,40,35
67,40,3,1,4
67,40,3,2,12
67,40,3,3,22
67,40,3,4,13
67,40,3,5,39
67,40,3,6,36
67,40,3,7,40
67,40,3,8,37
67,40,3,9,17
67,40,3,10,1
67,40,3,11,23
67,40,3,12,15
67,40,3,13,16
67,40,3,14,25
67,40,3,15,9
67,40,3,16,3
67,40,3,17,18
67,40,3,18,2
67,40,3,19,30
67,40,3,20,6
67,40,3,21,27
67,40,3,22,24
67,40,3,23,31
67,40,3,24,14
67,40,3,25,26
67,40,3,26,10
67,40,3,27,38
67,40,3,28,20
67,40,3,29,32
67,40,3,30,33
67,40,3,31,8
67,40,3,32,7
67,40,3,33,5
67,40,3,34,19
67,40,3,35,29
67,40,3,36,21
67,40,3,37,35
67,40,3,38,11
67,40,3,39,34
67,40,3,40,28
67,40,4,1,27
67,40,4,2,9
67,40,4,3,38
67,40,4,4,15
67,40,4,5,22
67,40,4,6,8
67,40,4,7,23
67,40,4,8,34
67,40,4,9,29
67,40,4,10,24
67,40,4,11,31
67,40,4,12,4
67,40,4,13,28
67,40,4,14,21
67,40,4,15,17
67,40,4,16,5
67,40,4,17,13
67,40,4,18,14
67,40,4,19,2
67,40,4,20,12
67,40,4,21,1
67,40,4,22,18
67,40,4,23,36
67,40,4,24,35
67,40,4,25,3
67,40,4,26,40
67,40,4,27,37
67,40,4,28,25
67,40,4,29,11
67,40,4,30,39
67,40,4,31,10
67,40,4,32,26
67,40,4,33,30
67,40,4,34,16
67,40,4,35,20
67,40,4,36,6
67,40,4,37,7
67,40,4,38,32
67,40,4,39,33
67,40,4,40,19
67,40,5,1,21
67,40,5,2,3
67,40,5,3,8
67,40,5,4,26
67,40,5,5,32
67,40,5,6,1
67,40,5,7,14
67,40,5,8,29
67,40,5,9,37
67,40,5,10,12
67,40,5,11,17
67,40,5,12,22
67,40,5,13,34
67,40,5,14,11
67,40,5,15,35
67,40,5,16,23
67,40,5,17,6
67,40,5,18,19
67,40,5,19,18
67,40,5,20,39
67,40,5,21,30
67,40,5,22,2
67,40,5,23,40
67,40,5,24,15
67,40,5,25,24
67,40,5,26,25
67,40,5,27,38
67,40,5,28,27
67,40,5,29,9
67,40,5,30,20
67,40,5,31,13
67,40,5,32,4
67,40,5,33,28
67,40,5,34,5
67,40,5,35,36
67,40,5,36,10
67,40,5,37,16
67,40,5,38,33
67,40,5,39,31
67,40,5,40,7
67,40,6,1,11
67,40,6,2,26
67,40,6,3,2
67,40,6,4,12
67,40,6,5,13
67,40,6,6,24
67,40,6,7,33
67,40,6,8,19
67,40,6,9,21
67,40,6,10,37
67,40,6,11,29
67,40,6,12,9
67,40,6,13,18
67,40,6,14,8
67,40,6,15,1
67,40,6,16,27
67,40,6,17,36
67,40,6,18,5
67,40,6,19,14
67,40,6,20,31
67,40,6,21,6
67,40,6,22,28
67,40,6,23,10
67,40,6,24,15
67,40,6,25,16
67,40,6,26,34
67,40,6,27,4
67,40,6,28,17
67,40,6,29,20
67,40,6,30,22
67,40,6,31,38
67,40,6,32,35
67,40,6,33,40
67,40,6,34,3
67,40,6,35,23
67,40,6,36,32
67,40,6,37,7
67,40,6,38,30
67,40,6,39,25
67,40,6,40,39
67,40,7,1,30
67,40,7,2,13
67,40,7,3,24
67,40,7,4,39
67,40,7,5,10
67,40,7,6,26
67,40,7,7,25
67,40,7,8,27
67,40,7,9,29
67,40,7,10,37
67,40,7,11,3
67,40,7,12,23
67,40,7,13,5
67,40,7,14,33
67,40,7,15,21
67,40,7,16,18
67,40,7,17,17
67,40,7,18,35
67,40,7,19,32
67,40,7,20,1
67,40,7,21,4
67,40,7,22,2
67,40,7,23,7
67,40,7,24,15
67,40,7,25,31
67,40,7,26,12
67,40,7,27,14
67,40,7,28,28
67,40,7,29,38
67,40,7,30,16
67,40,7,31,20
67,40,7,32,22
67,40,7,33,6
67,40,7,34,36
67,40,7,35,9
67,40,7,36,19
67,40,7,37,8
67,40,7,38,40
67,40,7,39,11
67,40,7,40,34
67,40,8,1,6
67,40,8,2,19
67,40,8,3,24
67,40,8,4,4
67,40,8,5,38
67,40,8,6,7
67,40,8,7,9
67,40,8,8,18
67,40,8,9,28
67,40,8,10,14
67,40,8,11,26
67,40,8,12,10
67,40,8,13,35
67,40,8,14,40
67,40,8,15,27
67,40,8,16,32
67,40,8,17,21
67,40,8,18,36
67,40,8,19,20
67,40,8,20,34
67,40,8,21,37
67,40,8,22,5
67,40,8,23,33
67,40,8,24,16
67,40,8,25,12
67,40,8,26,11
67,40,8,27,1
67,40,8,28,29
67,40,8,29,15
67,40,8,30,30
67,40,8,31,23
67,40,8,32,13
67,40,8,33,31
67,40,8,34,25
67,40,8,35,17
67,40,8,36,8
67,40,8,37,2
67,40,8,38,3
67,40,8,39,22
67,40,8,40,39
67,40,9,1,40
67,40,9,2,37
67,40,9,3,21
67,40,9,4,12
67,40,9,5,39
67,40,9,6,38
67,40,9,7,3
67,40,9,8,9
67,40,9,9,31
67,40,9,10,8
67,40,9,11,22
67,40,9,12,4
67,40,9,13,28
67,40,9,14,36
67,40,9,15,32
67,40,9,16,19
67,40,9,17,18
67,40,9,18,5
67,40,9,19,2
67,40,9,20,23
67,40,9,21,13
67,40,9,22,14
67,40,9,23,27
67,40,9,24,16
67,40,9,25,34
67,40,9,26,15
67,40,9,27,26
67,40,9,28,10
67,40,9,29,30
67,40,9,30,7
67,40,9,31,33
67,40,9,32,35
67,40,9,33,11
67,40,9,34,20
67,40,9,35,29
67,40,9,36,6
67,40,9,37,25
67,40,9,38,17
67,40,9,39,1
67,40,9,40,24
68,40,1,1,38
68,40,1,2,3
68,40,1,3,36
68,40,1,4,5
68,40,1,5,30
68,40,1,6,4
68,40,1,7,31
68,40,1,8,34
68,40,1,9,40
68,40,1,10,39
68,40,1,11,2
68,40,1,12,26
68,40,1,13,13
68,40,1,14,11
68,40,1,15,25
68,40,1,16,20
68,40,1,17,29
68,40,1,18,35
68,40,1,19,12
68,40,1,20,6
68,40,1,21,32
68,40,1,22,8
68,40,1,23,16
68,40,1,24,10
68,40,1,25,27
68,40,1,26,17
68,40,1,27,15
68,40,1,28,24
68,40,1,29,18
68,40,1,30,37
68,40,1,31,22
68,40,1,32,9
68,40,1,33,21
68,40,1,34,1
68,40,1,35,14
68,40,1,36,33
68,40,1,37,7
68,40,1,38,19
68,40,1,39,28
68,40,1,40,23
68,40,2,1,15
68,40,2,2,25
68,40,2,3,36
68,40,2,4,26
68,40,2,5,14
68,40,2,6,2
68,40,2,7,37
68,40,2,8,16
68,40,2,9,31
68,40,2,10,27
68,40,2,11,30
68,40,2,12,19
68,40,2,13,17
68,40,2,14,35
68,40,2,15,12
68,40,2,16,20
68,40,2,17,23
68,40,2,18,6
68,40,2,19,13
68,40,2,20,1
68,40,2,21,4
68,40,2,22,40
68,40,2,23,8
68,40,2,24,3
68,40,2,25,5
68,40,2,26,34
68,40,2,27,39
68,40,2,28,28
68,40,2,29,24
68,40,2,30,32
68,40,2,31,21
68,40,2,32,9
68,40,2,33,7
68,40,2,34,11
68,40,2,35,18
68,40,2,36,38
68,40,2,37,22
68,40,2,38,29
68,40,2,39,10
68,40,2,40,33
68,40,3,1,30
68,40,3,2,38
68,40,3,3,20
68,40,3,4,32
68,40,3,5,7
68,40,3,6,8
68,40,3,7,33
68,40,3,8,10
68,40,3,9,5
68,40,3,10,19
68,40,3,11,29
68,40,3,12,21
68,40,3,13,34
68,40,3,14,28
68,40,3,15,11
68,40,3,16,35
68,40,3,17,26
68,40,3,18,39
68,40,3,19,13
68,40,3,20,22
68,40,3,21,12
68,40,3,22,4
68,40,3,23,36
68,40,3,24,17
68,40,3,25,37
68,40,3,26,40
68,40,3,27,1
68,40,3,28,23
68,40,3,29,15
68,40,3,30,16
68,40,3,31,25
68,40,3,32,9
68,40,3,33,3
68,40,3,34,18
68,40,3,35,2
68,40,3,36,14
68,40,3,37,31
68,40,3,38,24
68,40,3,39,6
68,40,3,40,27
68,40,4,1,39
68,40,4,2,30
68,40,4,3,16
68,40,4,4,20
68,40,4,5,6
68,40,4,6,7
68,40,4,7,32
68,40,4,8,33
68,40,4,9,19
68,40,4,10,27
68,40,4,11,9
68,40,4,12,38
68,40,4,13,15
68,40,4,14,22
68,40,4,15,8
68,40,4,16,23
68,40,4,17,34
68,40,4,18,29
68,40,4,19,24
68,40,4,20,31
68,40,4,21,4
68,40,4,22,21
68,40,4,23,17
68,40,4,24,28
68,40,4,25,14
68,40,4,26,13
68,40,4,27,5
68,40,4,28,2
68,40,4,29,12
68,40,4,30,1
68,40,4,31,18
68,40,4,32,36
68,40,4,33,35
68,40,4,34,3
68,40,4,35,40
68,40,4,36,26
68,40,4,37,37
68,40,4,38,10
68,40,4,39,25
68,40,4,40,11
68,40,5,1,10
68,40,5,2,14
68,40,5,3,29
68,40,5,4,37
68,40,5,5,12
68,40,5,6,17
68,40,5,7,22
68,40,5,8,34
68,40,5,9,11
68,40,5,10,35
68,40,5,11,23
68,40,5,12,6
68,40,5,13,18
68,40,5,14,19
68,40,5,15,39
68,40,5,16,30
68,40,5,17,2
68,40,5,18,40
68,40,5,19,15
68,40,5,20,24
68,40,5,21,25
68,40,5,22,38
68,40,5,23,20
68,40,5,24,27
68,40,5,25,9
68,40,5,26,13
68,40,5,27,33
68,40,5,28,31
68,40,5,29,7
68,40,5,30,21
68,40,5,31,3
68,40,5,32,8
68,40,5,33,26
68,40,5,34,1
68,40,5,35,32
68,40,5,36,28
68,40,5,37,16
68,40,5,38,4
68,40,5,39,5
68,40,5,40,36
68,40,6,1,15
68,40,6,2,16
68,40,6,3,4
68,40,6,4,17
68,40,6,5,20
68,40,6,6,34
68,40,6,7,22
68,40,6,8,25
68,40,6,9,39
68,40,6,10,30
68,40,6,11,7
68,40,6,12,32
68,40,6,13,35
68,40,6,14,38
68,40,6,15,10
68,40,6,16,28
68,40,6,17,40
68,40,6,18,3
68,40,6,19,23
68,40,6,20,33
68,40,6,21,24
68,40,6,22,11
68,40,6,23,26
68,40,6,24,2
68,40,6,25,12
68,40,6,26,13
68,40,6,27,19
68,40,6,28,37
68,40,6,29,29
68,40,6,30,6
68,40,6,31,31
68,40,6,32,9
68,40,6,33,21
68,40,6,34,8
68,40,6,35,18
68,40,6,36,1
68,40,6,37,27
68,40,6,38,36
68,40,6,39,5
68,40,6,40,14
68,40,7,1,25
68,40,7,2,26
68,40,7,3,24
68,40,7,4,30
68,40,7,5,13
68,40,7,6,39
68,40,7,7,34
68,40,7,8,11
68,40,7,9,40
68,40,7,10,9
68,40,7,11,19
68,40,7,12,8
68,40,7,13,36
68,40,7,14,6
68,40,7,15,22
68,40,7,16,10
68,40,7,17,20
68,40,7,18,12
68,40,7,19,31
68,40,7,20,15
68,40,7,21,14
68,40,7,22,28
68,40,7,23,38
68,40,7,24,16
68,40,7,25,21
68,40,7,26,33
68,40,7,27,7
68,40,7,28,2
68,40,7,29,4
68,40,7,30,18
68,40,7,31,1
68,40,7,32,32
68,40,7,33,35
68,40,7,34,17
68,40,7,35,23
68,40,7,36,5
68,40,7,37,3
68,40,7,38,37
68,40,7,39,29
68,40,7,40,27
68,40,8,1,15
68,40,8,2,23
68,40,8,3,30
68,40,8,4,11
68,40,8,5,13
68,40,8,6,21
68,40,8,7,12
68,40,8,8,31
68,40,8,9,25
68,40,8,10,17
68,40,8,11,8
68,40,8,12,3
68,40,8,13,2
68,40,8,14,22
68,40,8,15,16
68,40,8,16,36
68,40,8,17,20
68,40,8,18,34
68,40,8,19,33
68,40,8,20,39
68,40,8,21,6
68,40,8,22,19
68,40,8,23,5
68,40,8,24,24
68,40,8,25,4
68,40,8,26,38
68,40,8,27,37
68,40,8,28,7
68,40,8,29,9
68,40,8,30,18
68,40,8,31,14
68,40,8,32,28
68,40,8,33,10
68,40,8,34,35
68,40,8,35,40
68,40,8,36,26
68,40,8,37,27
68,40,8,38,32
68,40,8,39,1
68,40,8,40,29
68,40,9,1,30
68,40,9,2,7
68,40,9,3,11
68,40,9,4,33
68,40,9,5,35
68,40,9,6,29
68,40,9,7,20
68,40,9,8,6
68,40,9,9,25
68,40,9,10,17
68,40,9,11,1
68,40,9,12,24
68,40,9,13,40
68,40,9,14,37
68,40,9,15,21
68,40,9,16,12
68,40,9,17,39
68,40,9,18,14
68,40,9,19,13
68,40,9,20,23
68,40,9,21,19
68,40,9,22,32
68,40,9,23,38
68,40,9,24,3
68,40,9,25,9
68,40,9,26,31
68,40,9,27,22
68,40,9,28,8
68,40,9,29,4
68,40,9,30,28
68,40,9,31,36
68,40,9,32,18
68,40,9,33,5
68,40,9,34,2
68,40,9,35,34
68,40,9,36,16
68,40,9,37,27
68,40,9,38,15
68,40,9,39,26
68,40,9,40,10
69,40,1,1,11
69,40,1,2,25
69,40,1,3,20
69,40,1,4,29
69,40,1,5,35
69,40,1,6,12
69,40,1,7,6
69,40,1,8,32
69,40,1,9,8
69,40,1,10,10
69,40,1,11,16
69,40,1,12,17
69,40,1,13,28
69,40,1,14,15
69,40,1,15,24
69,40,1,16,18
69,40,1,17,7
69,40,1,18,19
69,40,1,19,23
69,40,1,20,33
69,40,1,21,22
69,40,1,22,37
69,40,1,23,27
69,40,1,24,9
69,40,1,25,21
69,40,1,26,1
69,40,1,27,14
69,40,1,28,36
69,40,1,29,38
69,40,1,30,3
69,40,1,31,5
69,40,1,32,30
69,40,1,33,4
69,40,1,34,31
69,40,1,35,34
69,40,1,36,40
69,40,1,37,39
69,40,1,38,2
69,40,1,39,26
69,40,1,40,13
69,40,2,1,15
69,40,2,2,33
69,40,2,3,10
69,40,2,4,29
69,40,2,5,22
69,40,2,6,38
69,40,2,7,18
69,40,2,8,7
69,40,2,9,9
69,40,2,10,21
69,40,2,11,32
69,40,2,12,11
69,40,2,13,24
69,40,2,14,28
69,40,2,15,39
69,40,2,16,3
69,40,2,17,8
69,40,2,18,40
69,40,2,19,4
69,40,2,20,23
69,40,2,21,20
69,40,2,22,12
69,40,2,23,35
69,40,2,24,17
69,40,2,25,6
69,40,2,26,13
69,40,2,27,1
69,40,2,28,19
69,40,2,29,27
69,40,2,30,31
69,40,2,31,30
69,40,2,32,16
69,40,2,33,37
69,40,2,34,2
69,40,2,35,14
69,40,2,36,5
69,40,2,37,26
69,40,2,38,36
69,40,2,39,34
69,40,2,40,25
69,40,3,1,40
69,40,3,2,36
69,40,3,3,4
69,40,3,4,12
69,40,3,5,22
69,40,3,6,39
69,40,3,7,13
69,40,3,8,28
69,40,3,9,34
69,40,3,10,11
69,40,3,11,21
69,40,3,12,29
69,40,3,13,35
69,40,3,14,19
69,40,3,15,5
69,40,3,16,8
69,40,3,17,7
69,40,3,18,33
69,40,3,19,32
69,40,3,20,20
69,40,3,21,38
69,40,3,22,10
69,40,3,23,26
69,40,3,24,14
69,40,3,25,31
69,40,3,26,24
69,40,3,27,27
69,40,3,28,6
69,40,3,29,9
69,40,3,30,25
69,40,3,31,2
69,40,3,32,18
69,40,3,33,30
69,40,3,34,3
69,40,3,35,16
69,40,3,36,15
69,40,3,37,23
69,40,3,38,1
69,40,3,39,37
69,40,3,40,17
69,40,4,1,34
69,40,4,2,23
69,40,4,3,18
69,40,4,4,29
69,40,4,5,24
69,40,4,6,31
69,40,4,7,4
69,40,4,8,28
69,40,4,9,17
69,40,4,10,21
69,40,4,11,14
69,40,4,12,13
69,40,4,13,5
69,40,4,14,2
69,40,4,15,12
69,40,4,16,1
69,40,4,17,35
69,40,4,18,40
69,40,4,19,37
69,40,4,20,11
69,40,4,21,25
69,40,4,22,26
69,40,4,23,10
69,40,4,24,30
69,40,4,25,39
69,40,4,26,6
69,40,4,27,7
69,40,4,28,20
69,40,4,29,32
69,40,4,30,16
69,40,4,31,33
69,40,4,32,3
69,40,4,33,19
69,40,4,34,36
69,40,4,35,8
69,40,4,36,22
69,40,4,37,27
69,40,4,38,15
69,40,4,39,9
69,40,4,40,38
69,40,5,1,36
69,40,5,2,5
69,40,5,3,10
69,40,5,4,14
69,40,5,5,29
69,40,5,6,32
69,40,5,7,28
69,40,5,8,4
69,40,5,9,9
69,40,5,10,27
69,40,5,11,20
69,40,5,12,13
69,40,5,13,33
69,40,5,14,16
69,40,5,15,26
69,40,5,16,31
69,40,5,17,7
69,40,5,18,8
69,40,5,19,21
69,40,5,20,3
69,40,5,21,1
69,40,5,22,37
69,40,5,23,12
69,40,5,24,17
69,40,5,25,22
69,40,5,26,34
69,40,5,27,11
69,40,5,28,35
69,40,5,29,23
69,40,5,30,6
69,40,5,31,18
69,40,5,32,19
69,40,5,33,39
69,40,5,34,30
69,40,5,35,40
69,40,5,36,15
69,40,5,37,38
69,40,5,38,25
69,40,5,39,24
69,40,5,40,2
69,40,6,1,37
69,40,6,2,29
69,40,6,3,3
69,40,6,4,23
69,40,6,5,7
69,40,6,6,30
69,40,6,7,39
69,40,6,8,25
69,40,6,9,32
69,40,6,10,35
69,40,6,11,38
69,40,6,12,22
69,40,6,13,20
69,40,6,14,17
69,40,6,15,4
69,40,6,16,34
69,40,6,17,16
69,40,6,18,15
69,40,6,19,10
69,40,6,20,28
69,40,6,21,40
69,40,6,22,6
69,40,6,23,31
69,40,6,24,14
69,40,6,25,5
69,40,6,26,36
69,40,6,27,27
69,40,6,28,1
69,40,6,29,8
69,40,6,30,18
69,40,6,31,21
69,40,6,32,13
69,40,6,33,12
69,40,6,34,2
69,40,6,35,26
69,40,6,36,2
69,40,6,37,24
69,40,6,38,33
69,40,6,39,19
69,40,6,40,9
69,40,7,1,40
69,40,7,2,9
69,40,7,3,19
69,40,7,4,36
69,40,7,5,8
69,40,7,6,12
69,40,7,7,31
69,40,7,8,15
69,40,7,9,7
69,40,7,10,14
69,40,7,11,4
69,40,7,12,2
69,40,7,13,1
69,40,7,14,32
69,40,7,15,35
69,40,7,16,18
69,40,7,17,28
69,40,7,18,38
69,40,7,19,21
69,40,7,20,33
69,40,7,21,5
69,40,7,22,23
69,40,7,23,17
69,40,7,24,3
69,40,7,25,37
69,40,7,26,29
69,40,7,27,27
69,40,7,28,25
69,40,7,29,26
69,40,7,30,10
69,40,7,31,16
69,40,7,32,20
69,40,7,33,6
69,40,7,34,22
69,40,7,35,39
69,40,7,36,24
69,40,7,37,13
69,40,7,38,30
69,40,7,39,34
69,40,7,40,11
69,40,8,1,19
69,40,8,2,24
69,40,8,3,4
69,40,8,4,38
69,40,8,5,7
69,40,8,6,18
69,40,8,7,9
69,40,8,8,28
69,40,8,9,10
69,40,8,10,35
69,40,8,11,40
69,40,8,12,26
69,40,8,13,14
69,40,8,14,27
69,40,8,15,32
69,40,8,16,11
69,40,8,17,1
69,40,8,18,29
69,40,8,19,15
69,40,8,20,23
69,40,8,21,30
69,40,8,22,13
69,40,8,23,21
69,40,8,24,12
69,40,8,25,36
69,40,8,26,16
69,40,8,27,31
69,40,8,28,25
69,40,8,29,17
69,40,8,30,8
69,40,8,31,2
69,40,8,32,3
69,40,8,33,22
69,40,8,34,20
69,40,8,35,34
69,40,8,36,37
69,40,8,37,33
69,40,8,38,5
69,40,8,39,39
69,40,8,40,6
69,40,9,1,18
69,40,9,2,36
69,40,9,3,28
69,40,9,4,4
69,40,9,5,22
69,40,9,6,9
69,40,9,7,31
69,40,9,8,8
69,40,9,9,32
69,40,9,10,19
69,40,9,11,38
69,40,9,12,3
69,40,9,13,12
69,40,9,14,21
69,40,9,15,37
69,40,9,16,40
69,40,9,17,24
69,40,9,18,17
69,40,9,19,1
69,40,9,20,25
69,40,9,21,39
69,40,9,22,14
69,40,9,23,6
69,40,9,24,20
69,40,9,25,11
69,40,9,26,7
69,40,9,27,30
69,40,9,28,10
69,40,9,29,26
69,40,9,30,15
69,40,9,31,35
69,40,9,32,33
69,40,9,33,29
69,40,9,34,13
69,40,9,35,23
69,40,9,36,2
69,40,9,37,27
69,40,9,38,16
69,40,9,39,34
69,40,9,40,5
70,40,1,1,37
70,40,1,2,24
70,40,1,3,18
70,40,1,4,22
70,40,1,5,33
70,40,1,6,1
70,40,1,7,14
70,40,1,8,38
70,40,1,9,3
70,40,1,10,36
70,40,1,11,5
70,40,1,12,30
70,40,1,13,4
70,40,1,14,31
70,40,1,15,21
70,40,1,16,9
70,40,1,17,34
70,40,1,18,40
70,40,1,19,39
70,40,1,20,2
70,40,1,21,26
70,40,1,22,13
70,40,1,23,11
70,40,1,24,25
70,40,1,25,20
70,40,1,26,32
70,40,1,27,6
70,40,1,28,35
70,40,1,29,29
70,40,1,30,12
70,40,1,31,8
70,40,1,32,16
70,40,1,33,17
70,40,1,34,15
70,40,1,35,28
70,40,1,36,19
70,40,1,37,7
70,40,1,38,23
70,40,1,39,27
70,40,1,40,10
70,40,2,1,40
70,40,2,2,24
70,40,2,3,28
70,40,2,4,8
70,40,2,5,1
70,40,2,6,13
70,40,2,7,19
70,40,2,8,6
70,40,2,9,12
70,40,2,10,20
70,40,2,11,23
70,40,2,12,4
70,40,2,13,32
70,40,2,14,11
70,40,2,15,22
70,40,2,16,38
70,40,2,17,21
70,40,2,18,9
70,40,2,19,7
70,40,2,20,18
70,40,2,21,29
70,40,2,22,10
70,40,2,23,33
70,40,2,24,15
70,40,2,25,25
70,40,2,26,34
70,40,2,27,39
70,40,2,28,3
70,40,2,29,5
70,40,2,30,26
70,40,2,31,36
70,40,2,32,2
70,40,2,33,14
70,40,2,34,37
70,40,2,35,16
70,40,2,36,30
70,40,2,37,27
70,40,2,38,31
70,40,2,39,17
70,40,2,40,35
70,40,3,1,4
70,40,3,2,17
70,40,3,3,37
70,40,3,4,1
70,40,3,5,15
70,40,3,6,16
70,40,3,7,3
70,40,3,8,18
70,40,3,9,30
70,40,3,10,2
70,40,3,11,6
70,40,3,12,27
70,40,3,13,38
70,40,3,14,20
70,40,3,15,32
70,40,3,16,7
70,40,3,17,8
70,40,3,18,5
70,40,3,19,19
70,40,3,20,29
70,40,3,21,21
70,40,3,22,11
70,40,3,23,34
70,40,3,24,28
70,40,3,25,13
70,40,3,26,12
70,40,3,27,22
70,40,3,28,36
70,40,3,29,40
70,40,3,30,23
70,40,3,31,25
70,40,3,32,9
70,40,3,33,31
70,40,3,34,24
70,40,3,35,14
70,40,3,36,26
70,40,3,37,10
70,40,3,38,33
70,40,3,39,35
70,40,3,40,39
70,40,4,1,21
70,40,4,2,17
70,40,4,3,28
70,40,4,4,5
70,40,4,5,11
70,40,4,6,25
70,40,4,7,37
70,40,4,8,13
70,40,4,9,14
70,40,4,10,4
70,40,4,11,31
70,40,4,12,2
70,40,4,13,12
70,40,4,14,1
70,40,4,15,40
70,40,4,16,26
70,40,4,17,10
70,40,4,18,39
70,40,4,19,30
70,40,4,20,16
70,40,4,21,3
70,40,4,22,35
70,40,4,23,18
70,40,4,24,29
70,40,4,25,24
70,40,4,26,34
70,40,4,27,23
70,40,4,28,8
70,40,4,29,36
70,40,4,30,19
70,40,4,31,33
70,40,4,32,32
70,40,4,33,20
70,40,4,34,7
70,40,4,35,6
70,40,4,36,27
70,40,4,37,22
70,40,4,38,15
70,40,4,39,9
70,40,4,40,38
70,40,5,1,20
70,40,5,2,7
70,40,5,3,21
70,40,5,4,3
70,40,5,5,1
70,40,5,6,37
70,40,5,7,12
70,40,5,8,17
70,40,5,9,22
70,40,5,10,35
70,40,5,11,34
70,40,5,12,11
70,40,5,13,29
70,40,5,14,14
70,40,5,15,32
70,40,5,16,26
70,40,5,17,8
70,40,5,18,31
70,40,5,19,33
70,40,5,20,16
70,40,5,21,28
70,40,5,22,10
70,40,5,23,5
70,40,5,24,36
70,40,5,25,23
70,40,5,26,6
70,40,5,27,18
70,40,5,28,19
70,40,5,29,2
70,40,5,30,4
70,40,5,31,13
70,40,5,32,9
70,40,5,33,27
70,40,5,34,24
70,40,5,35,15
70,40,5,36,40
70,40,5,37,30
70,40,5,38,39
70,40,5,39,38
70,40,5,40,25
70,40,6,1,39
70,40,6,2,11
70,40,6,3,26
70,40,6,4,2
70,40,6,5,12
70,40,6,6,8
70,40,6,7,1
70,40,6,8,27
70,40,6,9,36
70,40,6,10,14
70,40,6,11,31
70,40,6,12,10
70,40,6,13,15
70,40,6,14,16
70,40,6,15,4
70,40,6,16,17
70,40,6,17,20
70,40,6,18,22
70,40,6,19,25
70,40,6,20,30
70,40,6,21,24
70,40,6,22,13
70,40,6,23,21
70,40,6,24,18
70,40,6,25,5
70,40,6,26,9
70,40,6,27,6
70,40,6,28,28
70,40,6,29,40
70,40,6,30,29
70,40,6,31,37
70,40,6,32,19
70,40,6,33,33
70,40,6,34,7
70,40,6,35,32
70,40,6,36,35
70,40,6,37,38
70,40,6,38,34
70,40,6,39,3
70,40,6,40,23
70,40,7,1,30
70,40,7,2,24
70,40,7,3,26
70,40,7,4,25
70,40,7,5,27
70,40,7,6,29
70,40,7,7,37
70,40,7,8,3
70,40,7,9,23
70,40,7,10,17
70,40,7,11,35
70,40,7,12,32
70,40,7,13,1
70,40,7,14,18
70,40,7,15,5
70,40,7,16,33
70,40,7,17,21
70,40,7,18,10
70,40,7,19,39
70,40,7,20,13
70,40,7,21,16
70,40,7,22,38
70,40,7,23,28
70,40,7,24,4
70,40,7,25,2
70,40,7,26,7
70,40,7,27,14
70,40,7,28,20
70,40,7,29,12
