participant,quarter,session,variance,problem,nPositions,choicePosition,cost,value1,value2,value3,value4,value5,value6,value7
560,F2025,1,high,1,7,2,295.0,433.0,295.0,657.0,454.0,686.0,810.0,842.0
560,F2025,1,high,2,7,3,330.0,636.0,515.0,330.0,497.0,559.0,669.0,173.0
560,F2025,1,high,3,7,6,283.0,766.0,557.0,427.0,408.0,551.0,283.0,381.0
560,F2025,1,high,4,7,2,388.0,536.0,388.0,321.0,491.0,926.0,577.0,328.0
560,F2025,1,high,5,7,2,266.0,477.0,266.0,682.0,469.0,445.0,1.0,237.0
560,F2025,1,high,6,7,5,310.0,518.0,702.0,674.0,422.0,310.0,424.0,520.0
560,F2025,1,high,7,7,7,372.0,689.0,413.0,546.0,498.0,457.0,543.0,372.0
560,F2025,1,high,8,7,5,186.0,518.0,419.0,999.0,631.0,186.0,346.0,283.0
560,F2025,1,high,9,7,1,231.0,231.0,464.0,833.0,416.0,496.0,560.0,535.0
560,F2025,1,high,10,7,2,448.0,575.0,448.0,613.0,432.0,340.0,749.0,685.0
560,F2025,1,high,11,7,1,298.0,298.0,538.0,589.0,120.0,487.0,360.0,196.0
560,F2025,1,high,12,7,7,185.0,471.0,674.0,586.0,652.0,673.0,728.0,185.0
560,F2025,1,high,13,7,3,184.0,746.0,677.0,184.0,821.0,735.0,299.0,543.0
560,F2025,1,high,14,7,1,90.0,90.0,490.0,619.0,999.0,574.0,858.0,433.0
560,F2025,1,high,15,7,6,329.0,541.0,637.0,382.0,506.0,427.0,329.0,697.0
560,F2025,1,high,16,7,3,381.0,645.0,719.0,381.0,315.0,737.0,282.0,509.0
560,F2025,1,high,17,7,2,138.0,456.0,138.0,551.0,419.0,324.0,695.0,801.0
560,F2025,1,high,18,7,4,468.0,677.0,726.0,448.0,468.0,810.0,439.0,386.0
560,F2025,1,high,19,7,4,294.0,372.0,968.0,841.0,294.0,393.0,694.0,148.0
560,F2025,1,high,20,7,3,353.0,489.0,691.0,353.0,166.0,528.0,706.0,138.0
356,F2025,1,high,1,7,2,295.0,433.0,295.0,657.0,454.0,686.0,810.0,842.0
356,F2025,1,high,2,7,3,330.0,636.0,515.0,330.0,497.0,559.0,669.0,173.0
356,F2025,1,high,3,7,3,427.0,766.0,557.0,427.0,408.0,551.0,283.0,381.0
356,F2025,1,high,4,7,2,388.0,536.0,388.0,321.0,491.0,926.0,577.0,328.0
356,F2025,1,high,5,7,2,266.0,477.0,266.0,682.0,469.0,445.0,1.0,237.0
356,F2025,1,high,6,7,5,310.0,518.0,702.0,674.0,422.0,310.0,424.0,520.0
356,F2025,1,high,7,7,5,457.0,689.0,413.0,546.0,498.0,457.0,543.0,372.0
356,F2025,1,high,8,7,5,186.0,518.0,419.0,999.0,631.0,186.0,346.0,283.0
356,F2025,1,high,9,7,1,231.0,231.0,464.0,833.0,416.0,496.0,560.0,535.0
356,F2025,1,high,10,7,5,340.0,575.0,448.0,613.0,432.0,340.0,749.0,685.0
356,F2025,1,high,11,7,1,298.0,298.0,538.0,589.0,120.0,487.0,360.0,196.0
356,F2025,1,high,12,7,7,185.0,471.0,674.0,586.0,652.0,673.0,728.0,185.0
356,F2025,1,high,13,7,3,184.0,746.0,677.0,184.0,821.0,735.0,299.0,543.0
356,F2025,1,high,14,7,1,90.0,90.0,490.0,619.0,999.0,574.0,858.0,433.0
356,F2025,1,high,15,7,3,382.0,541.0,637.0,382.0,506.0,427.0,329.0,697.0
356,F2025,1,high,16,7,3,381.0,645.0,719.0,381.0,315.0,737.0,282.0,509.0
356,F2025,1,high,17,7,2,138.0,456.0,138.0,551.0,419.0,324.0,695.0,801.0
356,F2025,1,high,18,7,6,439.0,677.0,726.0,448.0,468.0,810.0,439.0,386.0
356,F2025,1,high,19,7,1,372.0,372.0,968.0,841.0,294.0,393.0,694.0,148.0
356,F2025,1,high,20,7,3,353.0,489.0,691.0,353.0,166.0,528.0,706.0,138.0
449,F2025,1,high,1,7,7,842.0,433.0,295.0,657.0,454.0,686.0,810.0,842.0
449,F2025,1,high,2,7,7,173.0,636.0,515.0,330.0,497.0,559.0,669.0,173.0
449,F2025,1,high,3,7,6,283.0,766.0,557.0,427.0,408.0,551.0,283.0,381.0
449,F2025,1,high,4,7,3,321.0,536.0,388.0,321.0,491.0,926.0,577.0,328.0
449,F2025,1,high,5,7,6,1.0,477.0,266.0,682.0,469.0,445.0,1.0,237.0
449,F2025,1,high,6,7,4,422.0,518.0,702.0,674.0,422.0,310.0,424.0,520.0
449,F2025,1,high,7,7,5,457.0,689.0,413.0,546.0,498.0,457.0,543.0,372.0
449,F2025,1,high,8,7,5,186.0,518.0,419.0,999.0,631.0,186.0,346.0,283.0
449,F2025,1,high,9,7,1,231.0,231.0,464.0,833.0,416.0,496.0,560.0,535.0
449,F2025,1,high,10,7,5,340.0,575.0,448.0,613.0,432.0,340.0,749.0,685.0
449,F2025,1,high,11,7,1,298.0,298.0,538.0,589.0,120.0,487.0,360.0,196.0
449,F2025,1,high,12,7,7,185.0,471.0,674.0,586.0,652.0,673.0,728.0,185.0
449,F2025,1,high,13,7,3,184.0,746.0,677.0,184.0,821.0,735.0,299.0,543.0
449,F2025,1,high,14,7,1,90.0,90.0,490.0,619.0,999.0,574.0,858.0,433.0
449,F2025,1,high,15,7,6,329.0,541.0,637.0,382.0,506.0,427.0,329.0,697.0
449,F2025,1,high,16,7,4,315.0,645.0,719.0,381.0,315.0,737.0,282.0,509.0
449,F2025,1,high,17,7,2,138.0,456.0,138.0,551.0,419.0,324.0,695.0,801.0
449,F2025,1,high,18,7,7,386.0,677.0,726.0,448.0,468.0,810.0,439.0,386.0
449,F2025,1,high,19,7,4,294.0,372.0,968.0,841.0,294.0,393.0,694.0,148.0
449,F2025,1,high,20,7,4,166.0,489.0,691.0,353.0,166.0,528.0,706.0,138.0
269,F2025,1,high,1,7,7,842.0,433.0,295.0,657.0,454.0,686.0,810.0,842.0
269,F2025,1,high,2,7,3,330.0,636.0,515.0,330.0,497.0,559.0,669.0,173.0
269,F2025,1,high,3,7,6,283.0,766.0,557.0,427.0,408.0,551.0,283.0,381.0
269,F2025,1,high,4,7,3,321.0,536.0,388.0,321.0,491.0,926.0,577.0,328.0
269,F2025,1,high,5,7,2,266.0,477.0,266.0,682.0,469.0,445.0,1.0,237.0
269,F2025,1,high,6,7,5,310.0,518.0,702.0,674.0,422.0,310.0,424.0,520.0
269,F2025,1,high,7,7,7,372.0,689.0,413.0,546.0,498.0,457.0,543.0,372.0
269,F2025,1,high,8,7,5,186.0,518.0,419.0,999.0,631.0,186.0,346.0,283.0
269,F2025,1,high,9,7,7,535.0,231.0,464.0,833.0,416.0,496.0,560.0,535.0
269,F2025,1,high,10,7,5,340.0,575.0,448.0,613.0,432.0,340.0,749.0,685.0
269,F2025,1,high,11,7,4,120.0,298.0,538.0,589.0,120.0,487.0,360.0,196.0
269,F2025,1,high,12,7,7,185.0,471.0,674.0,586.0,652.0,673.0,728.0,185.0
269,F2025,1,high,13,7,3,184.0,746.0,677.0,184.0,821.0,735.0,299.0,543.0
269,F2025,1,high,14,7,1,90.0,90.0,490.0,619.0,999.0,574.0,858.0,433.0
269,F2025,1,high,15,7,6,329.0,541.0,637.0,382.0,506.0,427.0,329.0,697.0
269,F2025,1,high,16,7,3,381.0,645.0,719.0,381.0,315.0,737.0,282.0,509.0
269,F2025,1,high,17,7,2,138.0,456.0,138.0,551.0,419.0,324.0,695.0,801.0
269,F2025,1,high,18,7,4,468.0,677.0,726.0,448.0,468.0,810.0,439.0,386.0
269,F2025,1,high,19,7,4,294.0,372.0,968.0,841.0,294.0,393.0,694.0,148.0
269,F2025,1,high,20,7,4,166.0,489.0,691.0,353.0,166.0,528.0,706.0,138.0
336,F2025,1,high,1,7,2,295.0,433.0,295.0,657.0,454.0,686.0,810.0,842.0
336,F2025,1,high,2,7,3,330.0,636.0,515.0,330.0,497.0,559.0,669.0,173.0
336,F2025,1,high,3,7,6,283.0,766.0,557.0,427.0,408.0,551.0,283.0,381.0
336,F2025,1,high,4,7,6,577.0,536.0,388.0,321.0,491.0,926.0,577.0,328.0
336,F2025,1,high,5,7,2,266.0,477.0,266.0,682.0,469.0,445.0,1.0,237.0
336,F2025,1,high,6,7,7,520.0,518.0,702.0,674.0,422.0,310.0,424.0,520.0
336,F2025,1,high,7,7,7,372.0,689.0,413.0,546.0,498.0,457.0,543.0,372.0
336,F2025,1,high,8,7,5,186.0,518.0,419.0,999.0,631.0,186.0,346.0,283.0
336,F2025,1,high,9,7,1,231.0,231.0,464.0,833.0,416.0,496.0,560.0,535.0
336,F2025,1,high,10,7,5,340.0,575.0,448.0,613.0,432.0,340.0,749.0,685.0
336,F2025,1,high,11,7,1,298.0,298.0,538.0,589.0,120.0,487.0,360.0,196.0
336,F2025,1,high,12,7,7,185.0,471.0,674.0,586.0,652.0,673.0,728.0,185.0
336,F2025,1,high,13,7,3,184.0,746.0,677.0,184.0,821.0,735.0,299.0,543.0
336,F2025,1,high,14,7,1,90.0,90.0,490.0,619.0,999.0,574.0,858.0,433.0
336,F2025,1,high,15,7,6,329.0,541.0,637.0,382.0,506.0,427.0,329.0,697.0
336,F2025,1,high,16,7,3,381.0,645.0,719.0,381.0,315.0,737.0,282.0,509.0
336,F2025,1,high,17,7,2,138.0,456.0,138.0,551.0,419.0,324.0,695.0,801.0
336,F2025,1,high,18,7,7,386.0,677.0,726.0,448.0,468.0,810.0,439.0,386.0
336,F2025,1,high,19,7,1,372.0,372.0,968.0,841.0,294.0,393.0,694.0,148.0
336,F2025,1,high,20,7,4,166.0,489.0,691.0,353.0,166.0,528.0,706.0,138.0
12,F2025,1,high,1,7,1,433.0,433.0,295.0,657.0,454.0,686.0,810.0,842.0
12,F2025,1,high,2,7,3,330.0,636.0,515.0,330.0,497.0,559.0,669.0,173.0
12,F2025,1,high,3,7,3,427.0,766.0,557.0,427.0,408.0,551.0,283.0,381.0
12,F2025,1,high,4,7,2,388.0,536.0,388.0,321.0,491.0,926.0,577.0,328.0
12,F2025,1,high,5,7,1,477.0,477.0,266.0,682.0,469.0,445.0,1.0,237.0
12,F2025,1,high,6,7,4,422.0,518.0,702.0,674.0,422.0,310.0,424.0,520.0
12,F2025,1,high,7,7,2,413.0,689.0,413.0,546.0,498.0,457.0,543.0,372.0
12,F2025,1,high,8,7,2,419.0,518.0,419.0,999.0,631.0,186.0,346.0,283.0
12,F2025,1,high,9,7,1,231.0,231.0,464.0,833.0,416.0,496.0,560.0,535.0
12,F2025,1,high,10,7,2,448.0,575.0,448.0,613.0,432.0,340.0,749.0,685.0
12,F2025,1,high,11,7,1,298.0,298.0,538.0,589.0,120.0,487.0,360.0,196.0
12,F2025,1,high,12,7,1,471.0,471.0,674.0,586.0,652.0,673.0,728.0,185.0
12,F2025,1,high,13,7,3,184.0,746.0,677.0,184.0,821.0,735.0,299.0,543.0
12,F2025,1,high,14,7,1,90.0,90.0,490.0,619.0,999.0,574.0,858.0,433.0
12,F2025,1,high,15,7,3,382.0,541.0,637.0,382.0,506.0,427.0,329.0,697.0
12,F2025,1,high,16,7,3,381.0,645.0,719.0,381.0,315.0,737.0,282.0,509.0
12,F2025,1,high,17,7,1,456.0,456.0,138.0,551.0,419.0,324.0,695.0,801.0
12,F2025,1,high,18,7,3,448.0,677.0,726.0,448.0,468.0,810.0,439.0,386.0
12,F2025,1,high,19,7,1,372.0,372.0,968.0,841.0,294.0,393.0,694.0,148.0
12,F2025,1,high,20,7,1,489.0,489.0,691.0,353.0,166.0,528.0,706.0,138.0
290,F2025,1,high,1,7,2,295.0,433.0,295.0,657.0,454.0,686.0,810.0,842.0
290,F2025,1,high,2,7,3,330.0,636.0,515.0,330.0,497.0,559.0,669.0,173.0
290,F2025,1,high,3,7,6,283.0,766.0,557.0,427.0,408.0,551.0,283.0,381.0
290,F2025,1,high,4,7,2,388.0,536.0,388.0,321.0,491.0,926.0,577.0,328.0
290,F2025,1,high,5,7,2,266.0,477.0,266.0,682.0,469.0,445.0,1.0,237.0
290,F2025,1,high,6,7,5,310.0,518.0,702.0,674.0,422.0,310.0,424.0,520.0
290,F2025,1,high,7,7,5,457.0,689.0,413.0,546.0,498.0,457.0,543.0,372.0
290,F2025,1,high,8,7,5,186.0,518.0,419.0,999.0,631.0,186.0,346.0,283.0
290,F2025,1,high,9,7,1,231.0,231.0,464.0,833.0,416.0,496.0,560.0,535.0
290,F2025,1,high,10,7,5,340.0,575.0,448.0,613.0,432.0,340.0,749.0,685.0
290,F2025,1,high,11,7,1,298.0,298.0,538.0,589.0,120.0,487.0,360.0,196.0
290,F2025,1,high,12,7,7,185.0,471.0,674.0,586.0,652.0,673.0,728.0,185.0
290,F2025,1,high,13,7,3,184.0,746.0,677.0,184.0,821.0,735.0,299.0,543.0
290,F2025,1,high,14,7,1,90.0,90.0,490.0,619.0,999.0,574.0,858.0,433.0
290,F2025,1,high,15,7,6,329.0,541.0,637.0,382.0,506.0,427.0,329.0,697.0
290,F2025,1,high,16,7,3,381.0,645.0,719.0,381.0,315.0,737.0,282.0,509.0
290,F2025,1,high,17,7,2,138.0,456.0,138.0,551.0,419.0,324.0,695.0,801.0
290,F2025,1,high,18,7,7,386.0,677.0,726.0,448.0,468.0,810.0,439.0,386.0
290,F2025,1,high,19,7,4,294.0,372.0,968.0,841.0,294.0,393.0,694.0,148.0
290,F2025,1,high,20,7,3,353.0,489.0,691.0,353.0,166.0,528.0,706.0,138.0
1,F2025,1,low,1,7,1,515.0,515.0,452.0,638.0,499.0,393.0,503.0,506.0
1,F2025,1,low,2,7,1,541.0,541.0,474.0,479.0,439.0,561.0,451.0,542.0
1,F2025,1,low,3,7,1,541.0,541.0,608.0,444.0,587.0,504.0,456.0,483.0
1,F2025,1,low,4,7,1,469.0,469.0,463.0,529.0,524.0,525.0,460.0,431.0
1,F2025,1,low,5,7,1,551.0,551.0,563.0,519.0,518.0,544.0,413.0,501.0
1,F2025,1,low,6,7,2,481.0,485.0,481.0,533.0,450.0,543.0,406.0,504.0
1,F2025,1,low,7,7,1,531.0,531.0,477.0,502.0,515.0,489.0,443.0,567.0
1,F2025,1,low,8,7,1,526.0,526.0,554.0,423.0,484.0,511.0,506.0,497.0
1,F2025,1,low,9,7,1,407.0,407.0,431.0,553.0,460.0,435.0,445.0,425.0
1,F2025,1,low,10,7,1,497.0,497.0,543.0,535.0,647.0,493.0,537.0,455.0
1,F2025,1,low,11,7,1,566.0,566.0,505.0,569.0,415.0,565.0,490.0,427.0
1,F2025,1,low,12,7,1,523.0,523.0,439.0,462.0,494.0,491.0,595.0,502.0
1,F2025,1,low,13,7,1,513.0,513.0,419.0,514.0,516.0,625.0,456.0,475.0
1,F2025,1,low,14,7,1,495.0,495.0,499.0,429.0,490.0,497.0,411.0,463.0
1,F2025,1,low,15,7,5,444.0,472.0,508.0,530.0,469.0,444.0,431.0,494.0
1,F2025,1,low,16,7,1,447.0,447.0,606.0,463.0,545.0,445.0,487.0,481.0
1,F2025,1,low,17,7,1,500.0,500.0,524.0,588.0,538.0,473.0,573.0,508.0
1,F2025,1,low,18,7,1,502.0,502.0,481.0,492.0,595.0,500.0,520.0,490.0
1,F2025,1,low,19,7,1,437.0,437.0,467.0,556.0,431.0,422.0,423.0,519.0
1,F2025,1,low,20,7,1,499.0,499.0,520.0,519.0,491.0,453.0,472.0,431.0
370,F2025,1,low,1,7,5,393.0,515.0,452.0,638.0,499.0,393.0,503.0,506.0
370,F2025,1,low,2,7,4,439.0,541.0,474.0,479.0,439.0,561.0,451.0,542.0
370,F2025,1,low,3,7,3,444.0,541.0,608.0,444.0,587.0,504.0,456.0,483.0
370,F2025,1,low,4,7,2,463.0,469.0,463.0,529.0,524.0,525.0,460.0,431.0
370,F2025,1,low,5,7,6,413.0,551.0,563.0,519.0,518.0,544.0,413.0,501.0
370,F2025,1,low,6,7,6,406.0,485.0,481.0,533.0,450.0,543.0,406.0,504.0
370,F2025,1,low,7,7,6,443.0,531.0,477.0,502.0,515.0,489.0,443.0,567.0
370,F2025,1,low,8,7,7,497.0,526.0,554.0,423.0,484.0,511.0,506.0,497.0
370,F2025,1,low,9,7,1,407.0,407.0,431.0,553.0,460.0,435.0,445.0,425.0
370,F2025,1,low,10,7,7,455.0,497.0,543.0,535.0,647.0,493.0,537.0,455.0
370,F2025,1,low,11,7,4,415.0,566.0,505.0,569.0,415.0,565.0,490.0,427.0
370,F2025,1,low,12,7,2,439.0,523.0,439.0,462.0,494.0,491.0,595.0,502.0
370,F2025,1,low,13,7,2,419.0,513.0,419.0,514.0,516.0,625.0,456.0,475.0
370,F2025,1,low,14,7,6,411.0,495.0,499.0,429.0,490.0,497.0,411.0,463.0
370,F2025,1,low,15,7,5,444.0,472.0,508.0,530.0,469.0,444.0,431.0,494.0
370,F2025,1,low,16,7,5,445.0,447.0,606.0,463.0,545.0,445.0,487.0,481.0
370,F2025,1,low,17,7,5,473.0,500.0,524.0,588.0,538.0,473.0,573.0,508.0
370,F2025,1,low,18,7,7,490.0,502.0,481.0,492.0,595.0,500.0,520.0,490.0
370,F2025,1,low,19,7,1,437.0,437.0,467.0,556.0,431.0,422.0,423.0,519.0
370,F2025,1,low,20,7,5,453.0,499.0,520.0,519.0,491.0,453.0,472.0,431.0
418,F2025,1,low,1,7,2,452.0,515.0,452.0,638.0,499.0,393.0,503.0,506.0
418,F2025,1,low,2,7,2,474.0,541.0,474.0,479.0,439.0,561.0,451.0,542.0
418,F2025,1,low,3,7,3,444.0,541.0,608.0,444.0,587.0,504.0,456.0,483.0
418,F2025,1,low,4,7,6,460.0,469.0,463.0,529.0,524.0,525.0,460.0,431.0
418,F2025,1,low,5,7,6,413.0,551.0,563.0,519.0,518.0,544.0,413.0,501.0
418,F2025,1,low,6,7,4,450.0,485.0,481.0,533.0,450.0,543.0,406.0,504.0
418,F2025,1,low,7,7,2,477.0,531.0,477.0,502.0,515.0,489.0,443.0,567.0
418,F2025,1,low,8,7,3,423.0,526.0,554.0,423.0,484.0,511.0,506.0,497.0
418,F2025,1,low,9,7,1,407.0,407.0,431.0,553.0,460.0,435.0,445.0,425.0
418,F2025,1,low,10,7,5,493.0,497.0,543.0,535.0,647.0,493.0,537.0,455.0
418,F2025,1,low,11,7,4,415.0,566.0,505.0,569.0,415.0,565.0,490.0,427.0
418,F2025,1,low,12,7,2,439.0,523.0,439.0,462.0,494.0,491.0,595.0,502.0
418,F2025,1,low,13,7,2,419.0,513.0,419.0,514.0,516.0,625.0,456.0,475.0
418,F2025,1,low,14,7,1,495.0,495.0,499.0,429.0,490.0,497.0,411.0,463.0
418,F2025,1,low,15,7,1,472.0,472.0,508.0,530.0,469.0,444.0,431.0,494.0
418,F2025,1,low,16,7,1,447.0,447.0,606.0,463.0,545.0,445.0,487.0,481.0
418,F2025,1,low,17,7,5,473.0,500.0,524.0,588.0,538.0,473.0,573.0,508.0
418,F2025,1,low,18,7,7,490.0,502.0,481.0,492.0,595.0,500.0,520.0,490.0
418,F2025,1,low,19,7,1,437.0,437.0,467.0,556.0,431.0,422.0,423.0,519.0
418,F2025,1,low,20,7,5,453.0,499.0,520.0,519.0,491.0,453.0,472.0,431.0
513,F2025,1,low,1,7,2,452.0,515.0,452.0,638.0,499.0,393.0,503.0,506.0
513,F2025,1,low,2,7,3,479.0,541.0,474.0,479.0,439.0,561.0,451.0,542.0
513,F2025,1,low,3,7,3,444.0,541.0,608.0,444.0,587.0,504.0,456.0,483.0
513,F2025,1,low,4,7,6,460.0,469.0,463.0,529.0,524.0,525.0,460.0,431.0
513,F2025,1,low,5,7,6,413.0,551.0,563.0,519.0,518.0,544.0,413.0,501.0
513,F2025,1,low,6,7,2,481.0,485.0,481.0,533.0,450.0,543.0,406.0,504.0
513,F2025,1,low,7,7,5,489.0,531.0,477.0,502.0,515.0,489.0,443.0,567.0
513,F2025,1,low,8,7,3,423.0,526.0,554.0,423.0,484.0,511.0,506.0,497.0
513,F2025,1,low,9,7,1,407.0,407.0,431.0,553.0,460.0,435.0,445.0,425.0
513,F2025,1,low,10,7,5,493.0,497.0,543.0,535.0,647.0,493.0,537.0,455.0
513,F2025,1,low,11,7,4,415.0,566.0,505.0,569.0,415.0,565.0,490.0,427.0
513,F2025,1,low,12,7,2,439.0,523.0,439.0,462.0,494.0,491.0,595.0,502.0
513,F2025,1,low,13,7,2,419.0,513.0,419.0,514.0,516.0,625.0,456.0,475.0
513,F2025,1,low,14,7,3,429.0,495.0,499.0,429.0,490.0,497.0,411.0,463.0
513,F2025,1,low,15,7,4,469.0,472.0,508.0,530.0,469.0,444.0,431.0,494.0
513,F2025,1,low,16,7,1,447.0,447.0,606.0,463.0,545.0,445.0,487.0,481.0
513,F2025,1,low,17,7,7,508.0,500.0,524.0,588.0,538.0,473.0,573.0,508.0
513,F2025,1,low,18,7,7,490.0,502.0,481.0,492.0,595.0,500.0,520.0,490.0
513,F2025,1,low,19,7,1,437.0,437.0,467.0,556.0,431.0,422.0,423.0,519.0
513,F2025,1,low,20,7,5,453.0,499.0,520.0,519.0,491.0,453.0,472.0,431.0
51,F2025,1,low,1,7,5,393.0,515.0,452.0,638.0,499.0,393.0,503.0,506.0
51,F2025,1,low,2,7,4,439.0,541.0,474.0,479.0,439.0,561.0,451.0,542.0
51,F2025,1,low,3,7,6,456.0,541.0,608.0,444.0,587.0,504.0,456.0,483.0
51,F2025,1,low,4,7,7,431.0,469.0,463.0,529.0,524.0,525.0,460.0,431.0
51,F2025,1,low,5,7,6,413.0,551.0,563.0,519.0,518.0,544.0,413.0,501.0
51,F2025,1,low,6,7,6,406.0,485.0,481.0,533.0,450.0,543.0,406.0,504.0
51,F2025,1,low,7,7,2,477.0,531.0,477.0,502.0,515.0,489.0,443.0,567.0
51,F2025,1,low,8,7,3,423.0,526.0,554.0,423.0,484.0,511.0,506.0,497.0
51,F2025,1,low,9,7,4,460.0,407.0,431.0,553.0,460.0,435.0,445.0,425.0
51,F2025,1,low,10,7,7,455.0,497.0,543.0,535.0,647.0,493.0,537.0,455.0
51,F2025,1,low,11,7,4,415.0,566.0,505.0,569.0,415.0,565.0,490.0,427.0
51,F2025,1,low,12,7,7,502.0,523.0,439.0,462.0,494.0,491.0,595.0,502.0
51,F2025,1,low,13,7,6,456.0,513.0,419.0,514.0,516.0,625.0,456.0,475.0
51,F2025,1,low,14,7,7,463.0,495.0,499.0,429.0,490.0,497.0,411.0,463.0
51,F2025,1,low,15,7,6,431.0,472.0,508.0,530.0,469.0,444.0,431.0,494.0
51,F2025,1,low,16,7,7,481.0,447.0,606.0,463.0,545.0,445.0,487.0,481.0
51,F2025,1,low,17,7,5,473.0,500.0,524.0,588.0,538.0,473.0,573.0,508.0
51,F2025,1,low,18,7,7,490.0,502.0,481.0,492.0,595.0,500.0,520.0,490.0
51,F2025,1,low,19,7,4,431.0,437.0,467.0,556.0,431.0,422.0,423.0,519.0
51,F2025,1,low,20,7,6,472.0,499.0,520.0,519.0,491.0,453.0,472.0,431.0
412,F2025,1,low,1,7,1,515.0,515.0,452.0,638.0,499.0,393.0,503.0,506.0
412,F2025,1,low,2,7,2,474.0,541.0,474.0,479.0,439.0,561.0,451.0,542.0
412,F2025,1,low,3,7,1,541.0,541.0,608.0,444.0,587.0,504.0,456.0,483.0
412,F2025,1,low,4,7,2,463.0,469.0,463.0,529.0,524.0,525.0,460.0,431.0
412,F2025,1,low,5,7,2,563.0,551.0,563.0,519.0,518.0,544.0,413.0,501.0
412,F2025,1,low,6,7,2,481.0,485.0,481.0,533.0,450.0,543.0,406.0,504.0
412,F2025,1,low,7,7,2,477.0,531.0,477.0,502.0,515.0,489.0,443.0,567.0
412,F2025,1,low,8,7,1,526.0,526.0,554.0,423.0,484.0,511.0,506.0,497.0
412,F2025,1,low,9,7,1,407.0,407.0,431.0,553.0,460.0,435.0,445.0,425.0
412,F2025,1,low,10,7,1,497.0,497.0,543.0,535.0,647.0,493.0,537.0,455.0
412,F2025,1,low,11,7,1,566.0,566.0,505.0,569.0,415.0,565.0,490.0,427.0
412,F2025,1,low,12,7,2,439.0,523.0,439.0,462.0,494.0,491.0,595.0,502.0
412,F2025,1,low,13,7,1,513.0,513.0,419.0,514.0,516.0,625.0,456.0,475.0
412,F2025,1,low,14,7,2,499.0,495.0,499.0,429.0,490.0,497.0,411.0,463.0
412,F2025,1,low,15,7,1,472.0,472.0,508.0,530.0,469.0,444.0,431.0,494.0
412,F2025,1,low,16,7,2,606.0,447.0,606.0,463.0,545.0,445.0,487.0,481.0
412,F2025,1,low,17,7,1,500.0,500.0,524.0,588.0,538.0,473.0,573.0,508.0
412,F2025,1,low,18,7,1,502.0,502.0,481.0,492.0,595.0,500.0,520.0,490.0
412,F2025,1,low,19,7,1,437.0,437.0,467.0,556.0,431.0,422.0,423.0,519.0
412,F2025,1,low,20,7,2,520.0,499.0,520.0,519.0,491.0,453.0,472.0,431.0
39,F2025,1,low,1,7,2,452.0,515.0,452.0,638.0,499.0,393.0,503.0,506.0
39,F2025,1,low,2,7,4,439.0,541.0,474.0,479.0,439.0,561.0,451.0,542.0
39,F2025,1,low,3,7,3,444.0,541.0,608.0,444.0,587.0,504.0,456.0,483.0
39,F2025,1,low,4,7,1,469.0,469.0,463.0,529.0,524.0,525.0,460.0,431.0
39,F2025,1,low,5,7,6,413.0,551.0,563.0,519.0,518.0,544.0,413.0,501.0
39,F2025,1,low,6,7,4,450.0,485.0,481.0,533.0,450.0,543.0,406.0,504.0
39,F2025,1,low,7,7,2,477.0,531.0,477.0,502.0,515.0,489.0,443.0,567.0
39,F2025,1,low,8,7,3,423.0,526.0,554.0,423.0,484.0,511.0,506.0,497.0
39,F2025,1,low,9,7,1,407.0,407.0,431.0,553.0,460.0,435.0,445.0,425.0
39,F2025,1,low,10,7,7,455.0,497.0,543.0,535.0,647.0,493.0,537.0,455.0
39,F2025,1,low,11,7,4,415.0,566.0,505.0,569.0,415.0,565.0,490.0,427.0
39,F2025,1,low,12,7,2,439.0,523.0,439.0,462.0,494.0,491.0,595.0,502.0
39,F2025,1,low,13,7,2,419.0,513.0,419.0,514.0,516.0,625.0,456.0,475.0
39,F2025,1,low,14,7,3,429.0,495.0,499.0,429.0,490.0,497.0,411.0,463.0
39,F2025,1,low,15,7,4,469.0,472.0,508.0,530.0,469.0,444.0,431.0,494.0
39,F2025,1,low,16,7,1,447.0,447.0,606.0,463.0,545.0,445.0,487.0,481.0
39,F2025,1,low,17,7,7,508.0,500.0,524.0,588.0,538.0,473.0,573.0,508.0
39,F2025,1,low,18,7,3,492.0,502.0,481.0,492.0,595.0,500.0,520.0,490.0
39,F2025,1,low,19,7,1,437.0,437.0,467.0,556.0,431.0,422.0,423.0,519.0
39,F2025,1,low,20,7,5,453.0,499.0,520.0,519.0,491.0,453.0,472.0,431.0
165,F2025,1,low,1,7,2,452.0,515.0,452.0,638.0,499.0,393.0,503.0,506.0
165,F2025,1,low,2,7,2,474.0,541.0,474.0,479.0,439.0,561.0,451.0,542.0
165,F2025,1,low,3,7,3,444.0,541.0,608.0,444.0,587.0,504.0,456.0,483.0
165,F2025,1,low,4,7,1,469.0,469.0,463.0,529.0,524.0,525.0,460.0,431.0
165,F2025,1,low,5,7,3,519.0,551.0,563.0,519.0,518.0,544.0,413.0,501.0
165,F2025,1,low,6,7,1,485.0,485.0,481.0,533.0,450.0,543.0,406.0,504.0
165,F2025,1,low,7,7,2,477.0,531.0,477.0,502.0,515.0,489.0,443.0,567.0
165,F2025,1,low,8,7,3,423.0,526.0,554.0,423.0,484.0,511.0,506.0,497.0
165,F2025,1,low,9,7,1,407.0,407.0,431.0,553.0,460.0,435.0,445.0,425.0
165,F2025,1,low,10,7,7,455.0,497.0,543.0,535.0,647.0,493.0,537.0,455.0
