participant,environment,problem,problemOrder,choicePosition,value,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15
44,female,10,44,6,83,51,68,76,67,71,83,78,55,90,1,49,38,2,37,9
44,female,11,12,11,41,63,73,55,67,79,46,66,8,57,12,41,1,49,9,16
44,female,12,40,3,99,51,65,99,69,74,73,68,11,15,30,19,31,26,40,36
44,female,13,29,3,94,49,69,94,80,48,47,11,55,45,1,6,15,2,3,33
44,female,14,27,3,85,59,78,85,80,67,48,14,23,46,38,5,1,10,36,40
44,female,15,25,15,30,46,58,59,66,61,40,44,33,28,34,22,1,10,12,30
44,female,16,20,3,91,40,63,91,60,94,90,38,1,51,47,19,14,28,16,24
44,female,17,15,3,89,58,66,89,62,77,97,84,19,9,1,18,13,8,22,36
44,female,18,22,15,8,64,58,88,92,75,70,25,32,11,45,27,36,1,19,8
44,female,19,3,4,98,72,63,70,98,65,69,40,50,45,31,22,57,1,21,44
44,female,20,28,4,96,61,78,87,96,72,90,94,5,2,1,31,52,14,12,21
44,female,21,18,10,49,55,71,72,65,58,77,64,21,43,49,1,57,2,39,11
44,female,22,45,3,90,78,69,90,92,85,51,35,48,20,82,50,8,1,31,3
44,female,23,16,5,90,57,80,61,65,90,56,64,81,33,29,1,36,31,26,58
44,female,24,1,4,88,72,76,73,88,61,49,80,25,64,94,1,31,17,24,23
44,female,25,43,4,92,43,75,59,92,69,72,27,17,81,4,44,70,18,8,34
44,female,26,36,6,70,59,76,75,80,63,70,64,29,31,22,45,14,2,1,10
44,female,27,4,2,94,50,94,97,81,61,70,39,91,43,12,58,24,1,6,48
44,female,28,50,3,93,69,64,93,67,60,37,17,27,83,10,18,1,32,7,41
44,female,29,38,8,63,82,64,84,73,69,21,8,63,67,1,32,11,20,13,24
44,female,30,33,4,99,59,80,71,99,73,85,41,16,84,1,34,12,18,6,17
44,female,31,7,5,97,65,61,63,53,97,50,32,62,80,58,76,41,42,1,6
44,female,32,19,4,99,55,70,54,99,76,69,93,20,16,15,8,32,23,6,7
44,female,33,47,5,98,65,60,79,75,98,67,42,61,6,33,4,1,24,14,16
44,female,34,41,8,65,58,71,53,62,67,52,36,65,1,18,26,37,21,28,8
44,female,35,9,4,86,55,65,56,86,66,85,31,68,1,33,18,24,11,39,8
44,female,36,2,3,98,74,67,98,66,90,78,31,63,87,64,4,17,27,41,5
44,female,37,5,5,99,52,79,76,66,99,77,72,48,9,20,26,40,1,3,11
44,female,38,13,8,99,54,73,83,67,36,17,21,99,49,46,48,9,15,1,23
44,female,39,21,3,99,54,73,99,79,57,72,93,18,1,29,7,6,14,27,5
44,female,40,24,4,89,84,83,36,89,90,64,80,23,22,1,55,24,21,28,14
44,female,41,11,4,88,48,76,64,88,60,75,70,2,40,13,27,1,24,12,23
44,female,42,10,7,58,48,81,83,79,77,56,58,42,18,1,2,30,22,25,27
44,female,43,14,7,70,48,69,56,76,74,47,70,1,33,85,45,30,35,26,37
44,female,44,49,6,99,49,73,80,22,78,99,20,16,75,26,1,8,28,19,21
44,female,45,39,5,99,49,68,90,45,99,55,82,56,95,39,17,1,10,26,18
44,female,46,42,7,99,72,80,75,81,50,64,99,25,1,6,16,29,26,19,32
44,female,47,26,5,92,35,65,70,67,92,84,18,22,49,45,5,33,38,28,1
44,female,48,6,3,99,51,69,99,83,81,61,11,37,74,27,26,56,7,55,16
44,female,49,35,3,99,62,67,99,98,52,54,22,2,26,34,30,1,24,16,18
44,female,50,8,4,89,70,80,79,89,53,71,64,47,51,26,10,33,1,21,22
44,male,1,34,6,89,37,54,40,67,69,89,74,7,22,83,18,3,30,15,14
44,male,2,22,7,97,36,49,66,64,52,63,97,70,9,42,12,33,32,27,20
44,male,3,43,5,91,33,34,49,60,91,99,41,50,25,9,79,37,17,12,73
44,male,4,4,5,92,42,37,47,53,92,57,79,99,52,49,32,14,9,35,16
44,male,5,38,5,87,39,33,57,42,87,37,58,48,82,71,1,2,21,43,12
44,male,6,21,5,91,23,29,75,63,91,31,48,2,44,70,47,14,24,17,67
44,male,7,41,5,89,52,49,43,79,89,76,44,32,56,35,61,4,50,1,19
44,male,8,26,14,37,30,35,44,52,71,66,48,1,39,45,26,6,16,37,41
44,male,9,12,6,92,20,27,37,56,76,92,99,59,36,39,98,57,1,15,25
44,male,10,25,4,95,16,43,72,95,99,65,42,62,35,63,34,39,1,5,53
44,male,11,16,7,80,24,33,74,60,71,40,80,72,99,53,1,52,21,17,9
44,male,12,2,5,92,32,21,54,80,92,86,47,77,99,41,48,12,6,10,64
44,male,13,20,6,99,41,39,25,78,53,99,63,52,73,12,32,68,8,16,1
44,male,14,30,11,69,9,45,31,52,62,79,73,61,1,50,69,29,7,15,40
44,male,15,36,7,97,20,35,64,69,26,41,97,38,47,78,40,33,9,29,5
44,male,16,17,8,92,25,42,26,67,77,62,57,92,1,32,13,31,18,16,15
44,male,17,24,15,12,20,32,38,52,62,53,59,35,29,1,21,37,4,14,12
44,male,18,37,5,99,27,30,39,76,99,97,53,54,40,28,32,1,44,15,20
44,male,19,50,5,99,47,28,41,80,99,45,69,16,32,72,13,55,1,11,15
44,male,20,18,7,92,33,39,28,62,74,35,92,1,6,22,46,16,44,38,7
44,male,21,29,13,60,27,52,47,61,68,71,41,63,20,40,32,25,60,6,4
44,male,22,5,7,87,60,40,58,54,53,47,87,55,26,19,4,1,46,30,24
44,male,23,33,8,99,16,56,28,38,57,52,47,99,10,72,20,43,37,13,18
44,male,24,9,8,99,23,47,46,63,73,79,55,99,74,18,24,26,20,1,29
44,male,25,19,6,99,27,18,47,58,83,99,67,63,33,17,68,1,25,5,16
44,male,26,14,15,14,31,33,34,48,52,80,55,43,54,1,30,35,24,12,14
44,male,27,46,8,85,17,21,27,68,64,19,51,85,33,83,9,49,1,8,13
44,male,28,48,5,96,19,41,31,53,96,80,69,55,40,48,47,58,45,9,15
44,male,29,7,11,61,21,12,41,60,56,69,71,25,14,40,61,62,24,2,13
44,male,30,28,12,71,28,42,56,55,66,35,74,57,59,1,47,71,19,24,11
44,male,31,40,7,93,45,30,59,49,47,51,93,58,32,99,37,39,27,3,18
44,male,32,49,6,99,25,26,42,71,46,99,95,90,75,45,4,6,1,37,47
44,male,33,31,14,22,29,55,63,59,57,84,81,38,17,3,21,11,15,22,35
44,male,34,6,5,99,34,42,47,84,99,35,73,37,32,24,31,13,30,1,14
44,male,35,11,4,84,33,34,53,84,73,75,57,14,1,56,7,35,6,12,43
44,male,36,8,6,87,22,34,42,81,56,87,54,14,51,26,31,4,2,33,7
44,male,37,1,6,95,44,29,61,55,72,95,71,27,59,56,18,32,19,1,21
44,male,38,10,9,86,21,38,66,63,76,87,72,37,86,80,28,42,30,12,1
44,male,39,47,7,97,30,43,15,74,54,75,97,87,47,44,7,36,19,3,1
44,male,40,42,12,79,28,53,57,77,69,76,34,70,30,1,18,79,29,9,31
44,male,41,35,11,67,34,40,45,63,39,65,44,2,6,5,67,64,25,1,33
44,male,42,27,5,99,48,41,65,81,99,37,72,49,43,26,45,1,6,33,25
44,male,43,23,7,85,16,28,54,59,71,36,85,82,1,84,12,43,45,26,32
44,male,44,39,5,99,38,37,59,74,99,77,86,94,84,46,39,50,26,65,1
44,male,45,44,9,79,36,18,60,43,68,69,31,6,79,1,23,54,44,17,16
44,male,46,15,5,86,23,40,54,50,86,64,25,35,99,34,32,15,6,13,26
44,male,47,3,4,93,44,26,74,93,70,61,54,78,71,43,4,11,19,21,2
44,male,48,13,9,77,42,31,47,49,59,62,66,79,77,99,18,21,45,52,22
44,male,49,45,13,64,26,24,75,83,68,36,27,44,1,20,38,13,64,39,40
44,male,50,32,7,93,19,44,51,63,56,71,93,79,43,24,74,25,1,9,10
45,female,1,44,3,76,59,65,76,96,97,51,33,49,50,17,73,13,6,1,21
45,female,2,22,5,96,73,80,74,70,96,52,3,28,13,1,68,69,21,8,29
45,female,3,20,15,19,57,76,62,60,75,51,20,35,1,74,8,2,14,36,19
45,female,4,1,3,83,56,71,83,70,52,31,67,36,38,1,34,46,3,28,30
45,female,5,32,5,87,56,74,68,78,87,59,13,45,32,55,19,35,1,3,28
45,female,6,37,2,83,61,83,71,99,97,57,37,33,22,13,31,11,48,6,4
45,female,7,43,4,83,53,75,61,83,87,79,86,3,94,65,13,11,1,4,5
45,female,8,40,3,99,62,51,99,64,86,66,31,1,6,12,44,5,57,13,8
45,female,9,4,3,99,55,70,99,72,46,53,35,54,71,57,61,1,44,9,45
45,female,10,16,6,83,51,68,76,67,71,83,78,55,90,1,49,38,2,37,9
45,female,11,14,5,79,63,73,55,67,79,46,66,8,57,12,41,1,49,9,16
45,female,12,41,3,99,51,65,99,69,74,73,68,11,15,30,19,31,26,40,36
45,female,13,13,3,94,49,69,94,80,48,47,11,55,45,1,6,15,2,3,33
45,female,14,17,3,85,59,78,85,80,67,48,14,23,46,38,5,1,10,36,40
45,female,15,23,10,34,46,58,59,66,61,40,44,33,28,34,22,1,10,12,30
45,female,16,3,3,91,40,63,91,60,94,90,38,1,51,47,19,14,28,16,24
45,female,17,31,3,89,58,66,89,62,77,97,84,19,9,1,18,13,8,22,36
45,female,18,26,3,88,64,58,88,92,75,70,25,32,11,45,27,36,1,19,8
45,female,19,9,4,98,72,63,70,98,65,69,40,50,45,31,22,57,1,21,44
45,female,20,24,2,78,61,78,87,96,72,90,94,5,2,1,31,52,14,12,21
45,female,21,38,10,49,55,71,72,65,58,77,64,21,43,49,1,57,2,39,11
45,female,22,50,1,78,78,69,90,92,85,51,35,48,20,82,50,8,1,31,3
45,female,23,8,5,90,57,80,61,65,90,56,64,81,33,29,1,36,31,26,58
45,female,24,18,3,73,72,76,73,88,61,49,80,25,64,94,1,31,17,24,23
45,female,25,10,4,92,43,75,59,92,69,72,27,17,81,4,44,70,18,8,34
45,female,26,6,4,80,59,76,75,80,63,70,64,29,31,22,45,14,2,1,10
45,female,27,48,2,94,50,94,97,81,61,70,39,91,43,12,58,24,1,6,48
45,female,28,28,3,93,69,64,93,67,60,37,17,27,83,10,18,1,32,7,41
45,female,29,46,4,73,82,64,84,73,69,21,8,63,67,1,32,11,20,13,24
45,female,30,11,4,99,59,80,71,99,73,85,41,16,84,1,34,12,18,6,17
45,female,31,21,5,97,65,61,63,53,97,50,32,62,80,58,76,41,42,1,6
45,female,32,39,4,99,55,70,54,99,76,69,93,20,16,15,8,32,23,6,7
45,female,33,15,5,98,65,60,79,75,98,67,42,61,6,33,4,1,24,14,16
45,female,34,7,1,58,58,71,53,62,67,52,36,65,1,18,26,37,21,28,8
45,female,35,36,4,86,55,65,56,86,66,85,31,68,1,33,18,24,11,39,8
45,female,36,27,3,98,74,67,98,66,90,78,31,63,87,64,4,17,27,41,5
45,female,37,25,2,79,52,79,76,66,99,77,72,48,9,20,26,40,1,3,11
45,female,38,2,3,83,54,73,83,67,36,17,21,99,49,46,48,9,15,1,23
45,female,39,12,3,99,54,73,99,79,57,72,93,18,1,29,7,6,14,27,5
45,female,40,5,1,84,84,83,36,89,90,64,80,23,22,1,55,24,21,28,14
45,female,41,45,4,88,48,76,64,88,60,75,70,2,40,13,27,1,24,12,23
45,female,42,49,13,22,48,81,83,79,77,56,58,42,18,1,2,30,22,25,27
45,female,43,34,10,85,48,69,56,76,74,47,70,1,33,85,45,30,35,26,37
45,female,44,19,2,73,49,73,80,22,78,99,20,16,75,26,1,8,28,19,21
45,female,45,33,3,90,49,68,90,45,99,55,82,56,95,39,17,1,10,26,18
45,female,46,47,4,81,72,80,75,81,50,64,99,25,1,6,16,29,26,19,32
45,female,47,29,5,92,35,65,70,67,92,84,18,22,49,45,5,33,38,28,1
45,female,48,35,3,99,51,69,99,83,81,61,11,37,74,27,26,56,7,55,16
45,female,49,30,3,99,62,67,99,98,52,54,22,2,26,34,30,1,24,16,18
45,female,50,42,2,80,70,80,79,89,53,71,64,47,51,26,10,33,1,21,22
45,male,1,5,6,89,37,54,40,67,69,89,74,7,22,83,18,3,30,15,14
45,male,2,4,7,97,36,49,66,64,52,63,97,70,9,42,12,33,32,27,20
45,male,3,18,5,91,33,34,49,60,91,99,41,50,25,9,79,37,17,12,73
45,male,4,24,5,92,42,37,47,53,92,57,79,99,52,49,32,14,9,35,16
45,male,5,22,5,87,39,33,57,42,87,37,58,48,82,71,1,2,21,43,12
45,male,6,15,5,91,23,29,75,63,91,31,48,2,44,70,47,14,24,17,67
45,male,7,30,5,89,52,49,43,79,89,76,44,32,56,35,61,4,50,1,19
45,male,8,35,10,45,30,35,44,52,71,66,48,1,39,45,26,6,16,37,41
45,male,9,27,6,92,20,27,37,56,76,92,99,59,36,39,98,57,1,15,25
45,male,10,11,4,95,16,43,72,95,99,65,42,62,35,63,34,39,1,5,53
45,male,11,16,7,80,24,33,74,60,71,40,80,72,99,53,1,52,21,17,9
45,male,12,42,5,92,32,21,54,80,92,86,47,77,99,41,48,12,6,10,64
45,male,13,9,6,99,41,39,25,78,53,99,63,52,73,12,32,68,8,16,1
45,male,14,46,8,61,9,45,31,52,62,79,73,61,1,50,69,29,7,15,40
45,male,15,43,7,97,20,35,64,69,26,41,97,38,47,78,40,33,9,29,5
45,male,16,21,8,92,25,42,26,67,77,62,57,92,1,32,13,31,18,16,15
45,male,17,8,12,37,20,32,38,52,62,53,59,35,29,1,21,37,4,14,12
45,male,18,19,5,99,27,30,39,76,99,97,53,54,40,28,32,1,44,15,20
45,male,19,32,4,80,47,28,41,80,99,45,69,16,32,72,13,55,1,11,15
45,male,20,31,7,92,33,39,28,62,74,35,92,1,6,22,46,16,44,38,7
45,male,21,12,8,63,27,52,47,61,68,71,41,63,20,40,32,25,60,6,4
45,male,22,6,7,87,60,40,58,54,53,47,87,55,26,19,4,1,46,30,24
45,male,23,2,8,99,16,56,28,38,57,52,47,99,10,72,20,43,37,13,18
45,male,24,40,6,79,23,47,46,63,73,79,55,99,74,18,24,26,20,1,29
45,male,25,17,5,83,27,18,47,58,83,99,67,63,33,17,68,1,25,5,16
45,male,26,47,6,80,31,33,34,48,52,80,55,43,54,1,30,35,24,12,14
45,male,27,20,8,85,17,21,27,68,64,19,51,85,33,83,9,49,1,8,13
45,male,28,1,5,96,19,41,31,53,96,80,69,55,40,48,47,58,45,9,15
45,male,29,44,12,62,21,12,41,60,56,69,71,25,14,40,61,62,24,2,13
45,male,30,10,7,74,28,42,56,55,66,35,74,57,59,1,47,71,19,24,11
45,male,31,13,7,93,45,30,59,49,47,51,93,58,32,99,37,39,27,3,18
45,male,32,49,6,99,25,26,42,71,46,99,95,90,75,45,4,6,1,37,47
45,male,33,29,6,84,29,55,63,59,57,84,81,38,17,3,21,11,15,22,35
45,male,34,34,4,84,34,42,47,84,99,35,73,37,32,24,31,13,30,1,14
45,male,35,3,4,84,33,34,53,84,73,75,57,14,1,56,7,35,6,12,43
45,male,36,36,6,87,22,34,42,81,56,87,54,14,51,26,31,4,2,33,7
45,male,37,23,6,95,44,29,61,55,72,95,71,27,59,56,18,32,19,1,21
45,male,38,41,6,87,21,38,66,63,76,87,72,37,86,80,28,42,30,12,1
45,male,39,14,7,97,30,43,15,74,54,75,97,87,47,44,7,36,19,3,1
45,male,40,39,8,70,28,53,57,77,69,76,34,70,30,1,18,79,29,9,31
45,male,41,45,11,67,34,40,45,63,39,65,44,2,6,5,67,64,25,1,33
45,male,42,28,5,99,48,41,65,81,99,37,72,49,43,26,45,1,6,33,25
45,male,43,50,8,82,16,28,54,59,71,36,85,82,1,84,12,43,45,26,32
45,male,44,26,5,99,38,37,59,74,99,77,86,94,84,46,39,50,26,65,1
45,male,45,38,12,54,36,18,60,43,68,69,31,6,79,1,23,54,44,17,16
45,male,46,33,5,86,23,40,54,50,86,64,25,35,99,34,32,15,6,13,26
45,male,47,25,4,93,44,26,74,93,70,61,54,78,71,43,4,11,19,21,2
45,male,48,48,8,79,42,31,47,49,59,62,66,79,77,99,18,21,45,52,22
45,male,49,7,8,44,26,24,75,83,68,36,27,44,1,20,38,13,64,39,40
45,male,50,37,7,93,19,44,51,63,56,71,93,79,43,24,74,25,1,9,10
46,female,1,40,4,96,59,65,76,96,97,51,33,49,50,17,73,13,6,1,21
46,female,2,50,5,96,73,80,74,70,96,52,3,28,13,1,68,69,21,8,29
46,female,3,41,5,75,57,76,62,60,75,51,20,35,1,74,8,2,14,36,19
46,female,4,4,7,67,56,71,83,70,52,31,67,36,38,1,34,46,3,28,30
46,female,5,1,5,87,56,74,68,78,87,59,13,45,32,55,19,35,1,3,28
46,female,6,19,4,99,61,83,71,99,97,57,37,33,22,13,31,11,48,6,4
46,female,7,14,5,87,53,75,61,83,87,79,86,3,94,65,13,11,1,4,5
46,female,8,43,3,99,62,51,99,64,86,66,31,1,6,12,44,5,57,13,8
46,female,9,32,3,99,55,70,99,72,46,53,35,54,71,57,61,1,44,9,45
46,female,10,9,5,71,51,68,76,67,71,83,78,55,90,1,49,38,2,37,9
46,female,11,49,5,79,63,73,55,67,79,46,66,8,57,12,41,1,49,9,16
46,female,12,17,3,99,51,65,99,69,74,73,68,11,15,30,19,31,26,40,36
46,female,13,46,3,94,49,69,94,80,48,47,11,55,45,1,6,15,2,3,33
46,female,14,18,9,46,59,78,85,80,67,48,14,23,46,38,5,1,10,36,40
46,female,15,25,15,30,46,58,59,66,61,40,44,33,28,34,22,1,10,12,30
46,female,16,24,3,91,40,63,91,60,94,90,38,1,51,47,19,14,28,16,24
46,female,17,15,3,89,58,66,89,62,77,97,84,19,9,1,18,13,8,22,36
46,female,18,21,3,88,64,58,88,92,75,70,25,32,11,45,27,36,1,19,8
46,female,19,33,4,98,72,63,70,98,65,69,40,50,45,31,22,57,1,21,44
46,female,20,6,4,96,61,78,87,96,72,90,94,5,2,1,31,52,14,12,21
46,female,21,10,6,77,55,71,72,65,58,77,64,21,43,49,1,57,2,39,11
46,female,22,22,3,90,78,69,90,92,85,51,35,48,20,82,50,8,1,31,3
46,female,23,7,5,90,57,80,61,65,90,56,64,81,33,29,1,36,31,26,58
46,female,24,26,4,88,72,76,73,88,61,49,80,25,64,94,1,31,17,24,23
46,female,25,38,4,92,43,75,59,92,69,72,27,17,81,4,44,70,18,8,34
46,female,26,16,6,70,59,76,75,80,63,70,64,29,31,22,45,14,2,1,10
46,female,27,39,2,94,50,94,97,81,61,70,39,91,43,12,58,24,1,6,48
46,female,28,23,3,93,69,64,93,67,60,37,17,27,83,10,18,1,32,7,41
46,female,29,48,8,63,82,64,84,73,69,21,8,63,67,1,32,11,20,13,24
46,female,30,28,4,99,59,80,71,99,73,85,41,16,84,1,34,12,18,6,17
46,female,31,35,5,97,65,61,63,53,97,50,32,62,80,58,76,41,42,1,6
46,female,32,20,4,99,55,70,54,99,76,69,93,20,16,15,8,32,23,6,7
46,female,33,3,5,98,65,60,79,75,98,67,42,61,6,33,4,1,24,14,16
46,female,34,8,8,65,58,71,53,62,67,52,36,65,1,18,26,37,21,28,8
46,female,35,30,4,86,55,65,56,86,66,85,31,68,1,33,18,24,11,39,8
46,female,36,11,3,98,74,67,98,66,90,78,31,63,87,64,4,17,27,41,5
46,female,37,45,5,99,52,79,76,66,99,77,72,48,9,20,26,40,1,3,11
46,female,38,34,8,99,54,73,83,67,36,17,21,99,49,46,48,9,15,1,23
46,female,39,5,3,99,54,73,99,79,57,72,93,18,1,29,7,6,14,27,5
46,female,40,31,4,89,84,83,36,89,90,64,80,23,22,1,55,24,21,28,14
46,female,41,12,4,88,48,76,64,88,60,75,70,2,40,13,27,1,24,12,23
46,female,42,42,12,30,48,81,83,79,77,56,58,42,18,1,2,30,22,25,27
46,female,43,29,5,74,48,69,56,76,74,47,70,1,33,85,45,30,35,26,37
46,female,44,13,6,99,49,73,80,22,78,99,20,16,75,26,1,8,28,19,21
46,female,45,2,3,90,49,68,90,45,99,55,82,56,95,39,17,1,10,26,18
46,female,46,44,4,81,72,80,75,81,50,64,99,25,1,6,16,29,26,19,32
46,female,47,47,5,92,35,65,70,67,92,84,18,22,49,45,5,33,38,28,1
46,female,48,37,3,99,51,69,99,83,81,61,11,37,74,27,26,56,7,55,16
46,female,49,36,3,99,62,67,99,98,52,54,22,2,26,34,30,1,24,16,18
46,female,50,27,15,22,70,80,79,89,53,71,64,47,51,26,10,33,1,21,22
46,male,1,33,6,89,37,54,40,67,69,89,74,7,22,83,18,3,30,15,14
46,male,2,42,7,97,36,49,66,64,52,63,97,70,9,42,12,33,32,27,20
46,male,3,35,5,91,33,34,49,60,91,99,41,50,25,9,79,37,17,12,73
46,male,4,48,5,92,42,37,47,53,92,57,79,99,52,49,32,14,9,35,16
46,male,5,46,5,87,39,33,57,42,87,37,58,48,82,71,1,2,21,43,12
46,male,6,31,5,91,23,29,75,63,91,31,48,2,44,70,47,14,24,17,67
46,male,7,15,5,89,52,49,43,79,89,76,44,32,56,35,61,4,50,1,19
46,male,8,44,14,37,30,35,44,52,71,66,48,1,39,45,26,6,16,37,41
46,male,9,1,6,92,20,27,37,56,76,92,99,59,36,39,98,57,1,15,25
46,male,10,16,4,95,16,43,72,95,99,65,42,62,35,63,34,39,1,5,53
46,male,11,14,7,80,24,33,74,60,71,40,80,72,99,53,1,52,21,17,9
46,male,12,7,5,92,32,21,54,80,92,86,47,77,99,41,48,12,6,10,64
46,male,13,4,6,99,41,39,25,78,53,99,63,52,73,12,32,68,8,16,1
46,male,14,38,11,69,9,45,31,52,62,79,73,61,1,50,69,29,7,15,40
46,male,15,6,7,97,20,35,64,69,26,41,97,38,47,78,40,33,9,29,5
46,male,16,21,8,92,25,42,26,67,77,62,57,92,1,32,13,31,18,16,15
46,male,17,23,12,37,20,32,38,52,62,53,59,35,29,1,21,37,4,14,12
46,male,18,8,5,99,27,30,39,76,99,97,53,54,40,28,32,1,44,15,20
46,male,19,24,5,99,47,28,41,80,99,45,69,16,32,72,13,55,1,11,15
46,male,20,37,7,92,33,39,28,62,74,35,92,1,6,22,46,16,44,38,7
46,male,21,47,8,63,27,52,47,61,68,71,41,63,20,40,32,25,60,6,4
46,male,22,2,7,87,60,40,58,54,53,47,87,55,26,19,4,1,46,30,24
46,male,23,13,8,99,16,56,28,38,57,52,47,99,10,72,20,43,37,13,18
46,male,24,11,8,99,23,47,46,63,73,79,55,99,74,18,24,26,20,1,29
46,male,25,40,5,83,27,18,47,58,83,99,67,63,33,17,68,1,25,5,16
46,male,26,9,6,80,31,33,34,48,52,80,55,43,54,1,30,35,24,12,14
46,male,27,26,8,85,17,21,27,68,64,19,51,85,33,83,9,49,1,8,13
46,male,28,49,5,96,19,41,31,53,96,80,69,55,40,48,47,58,45,9,15
46,male,29,45,7,71,21,12,41,60,56,69,71,25,14,40,61,62,24,2,13
46,male,30,19,7,74,28,42,56,55,66,35,74,57,59,1,47,71,19,24,11
46,male,31,41,7,93,45,30,59,49,47,51,93,58,32,99,37,39,27,3,18
46,male,32,18,6,99,25,26,42,71,46,99,95,90,75,45,4,6,1,37,47
46,male,33,20,6,84,29,55,63,59,57,84,81,38,17,3,21,11,15,22,35
46,male,34,29,5,99,34,42,47,84,99,35,73,37,32,24,31,13,30,1,14
46,male,35,3,10,56,33,34,53,84,73,75,57,14,1,56,7,35,6,12,43
46,male,36,12,6,87,22,34,42,81,56,87,54,14,51,26,31,4,2,33,7
46,male,37,28,6,95,44,29,61,55,72,95,71,27,59,56,18,32,19,1,21
46,male,38,5,6,87,21,38,66,63,76,87,72,37,86,80,28,42,30,12,1
46,male,39,30,6,75,30,43,15,74,54,75,97,87,47,44,7,36,19,3,1
46,male,40,36,8,70,28,53,57,77,69,76,34,70,30,1,18,79,29,9,31
46,male,41,43,11,67,34,40,45,63,39,65,44,2,6,5,67,64,25,1,33
46,male,42,50,5,99,48,41,65,81,99,37,72,49,43,26,45,1,6,33,25
46,male,43,34,7,85,16,28,54,59,71,36,85,82,1,84,12,43,45,26,32
46,male,44,10,5,99,38,37,59,74,99,77,86,94,84,46,39,50,26,65,1
46,male,45,32,9,79,36,18,60,43,68,69,31,6,79,1,23,54,44,17,16
46,male,46,17,5,86,23,40,54,50,86,64,25,35,99,34,32,15,6,13,26
46,male,47,22,4,93,44,26,74,93,70,61,54,78,71,43,4,11,19,21,2
46,male,48,25,8,79,42,31,47,49,59,62,66,79,77,99,18,21,45,52,22
46,male,49,39,11,38,26,24,75,83,68,36,27,44,1,20,38,13,64,39,40
46,male,50,27,7,93,19,44,51,63,56,71,93,79,43,24,74,25,1,9,10
47,female,1,14,4,96,59,65,76,96,97,51,33,49,50,17,73,13,6,1,21
47,female,2,36,5,96,73,80,74,70,96,52,3,28,13,1,68,69,21,8,29
47,female,3,43,10,74,57,76,62,60,75,51,20,35,1,74,8,2,14,36,19
47,female,4,39,12,46,56,71,83,70,52,31,67,36,38,1,34,46,3,28,30
47,female,5,44,5,87,56,74,68,78,87,59,13,45,32,55,19,35,1,3,28
47,female,6,41,4,99,61,83,71,99,97,57,37,33,22,13,31,11,48,6,4
47,female,7,46,4,83,53,75,61,83,87,79,86,3,94,65,13,11,1,4,5
47,female,8,25,3,99,62,51,99,64,86,66,31,1,6,12,44,5,57,13,8
47,female,9,34,3,99,55,70,99,72,46,53,35,54,71,57,61,1,44,9,45
47,female,10,32,6,83,51,68,76,67,71,83,78,55,90,1,49,38,2,37,9
47,female,11,26,9,57,63,73,55,67,79,46,66,8,57,12,41,1,49,9,16
47,female,12,31,3,99,51,65,99,69,74,73,68,11,15,30,19,31,26,40,36
47,female,13,35,3,94,49,69,94,80,48,47,11,55,45,1,6,15,2,3,33
47,female,14,17,3,85,59,78,85,80,67,48,14,23,46,38,5,1,10,36,40
47,female,15,9,10,34,46,58,59,66,61,40,44,33,28,34,22,1,10,12,30
47,female,16,42,3,91,40,63,91,60,94,90,38,1,51,47,19,14,28,16,24
47,female,17,8,3,89,58,66,89,62,77,97,84,19,9,1,18,13,8,22,36
47,female,18,22,3,88,64,58,88,92,75,70,25,32,11,45,27,36,1,19,8
47,female,19,2,4,98,72,63,70,98,65,69,40,50,45,31,22,57,1,21,44
47,female,20,47,3,87,61,78,87,96,72,90,94,5,2,1,31,52,14,12,21
47,female,21,50,6,77,55,71,72,65,58,77,64,21,43,49,1,57,2,39,11
47,female,22,37,3,90,78,69,90,92,85,51,35,48,20,82,50,8,1,31,3
47,female,23,45,5,90,57,80,61,65,90,56,64,81,33,29,1,36,31,26,58
47,female,24,10,4,88,72,76,73,88,61,49,80,25,64,94,1,31,17,24,23
47,female,25,15,4,92,43,75,59,92,69,72,27,17,81,4,44,70,18,8,34
47,female,26,48,15,10,59,76,75,80,63,70,64,29,31,22,45,14,2,1,10
47,female,27,5,2,94,50,94,97,81,61,70,39,91,43,12,58,24,1,6,48
47,female,28,6,3,93,69,64,93,67,60,37,17,27,83,10,18,1,32,7,41
47,female,29,20,3,84,82,64,84,73,69,21,8,63,67,1,32,11,20,13,24
47,female,30,23,4,99,59,80,71,99,73,85,41,16,84,1,34,12,18,6,17
47,female,31,19,5,97,65,61,63,53,97,50,32,62,80,58,76,41,42,1,6
47,female,32,18,4,99,55,70,54,99,76,69,93,20,16,15,8,32,23,6,7
47,female,33,21,5,98,65,60,79,75,98,67,42,61,6,33,4,1,24,14,16
47,female,34,12,15,8,58,71,53,62,67,52,36,65,1,18,26,37,21,28,8
47,female,35,29,4,86,55,65,56,86,66,85,31,68,1,33,18,24,11,39,8
47,female,36,40,3,98,74,67,98,66,90,78,31,63,87,64,4,17,27,41,5
47,female,37,11,5,99,52,79,76,66,99,77,72,48,9,20,26,40,1,3,11
47,female,38,49,8,99,54,73,83,67,36,17,21,99,49,46,48,9,15,1,23
47,female,39,13,3,99,54,73,99,79,57,72,93,18,1,29,7,6,14,27,5
47,female,40,27,4,89,84,83,36,89,90,64,80,23,22,1,55,24,21,28,14
