participant,problemLength,problem,choicePosition,confidence,presentationOrder,value1,value2,value3,value4,value5
44,10,18,8,5,19,50.8,9.5,57.14,61.64,70.72
44,10,19,3,8,34,24.82,31.31,90.76,77.18,95.78
44,10,20,5,7,10,7.2,25.71,37.72,1.71,95.72
44,10,21,1,7,23,80.74,42.22,68.02,66.19,93.73
44,10,22,1,7,27,86.9,60.3,66.28,41.9,46.05
44,10,23,4,7,12,40.81,25.04,33.45,79.89,42.57
44,10,24,6,8,24,8.42,15.41,61.44,16.83,61.97
44,10,25,10,3,15,47.11,4.8,58.31,34.88,4.52
44,10,26,7,6,3,63.58,74.62,43.79,55.12,43.72
44,10,27,2,8,32,40.93,87.82,63.91,36.57,53.41
44,10,28,6,6,11,46.51,24.55,57.43,7.71,22.49
44,10,29,8,7,14,28.45,41.14,72.02,18.18,46.1
44,10,30,2,7,16,77.26,88.45,82.63,33.84,65.52
44,10,31,8,6,29,28.0,15.36,15.88,56.86,29.52
44,10,32,3,8,30,46.01,69.99,93.61,8.95,38.69
44,10,33,9,7,20,1.7,37.5,24.16,54.02,67.98
44,10,34,9,8,40,0.34,34.73,13.02,0.62,15.46
44,10,35,7,5,17,59.21,43.91,29.47,2.21,40.21
44,10,36,5,6,38,15.27,21.13,12.35,60.78,79.66
44,10,37,7,8,13,51.05,40.37,28.69,48.66,78.66
44,10,38,1,8,7,96.21,47.58,67.49,11.64,69.56
44,10,39,2,7,25,17.39,89.04,51.56,64.15,22.18
44,10,40,4,7,18,54.81,27.94,17.51,81.86,26.83
44,20,1,1,7,34,93.43,69.55,76.24,40.54,1.33
44,20,2,1,8,14,97.8,71.89,55.65,63.55,51.07
44,20,3,2,9,5,9.72,99.6,38.46,64.12,88.29
44,20,4,2,8,15,20.72,97.49,43.45,52.29,40.97
44,20,5,1,8,23,97.76,15.01,99.28,27.23,73.15
44,20,6,1,6,10,82.96,31.73,83.36,78.58,6.0
44,20,7,1,8,9,96.11,32.42,86.46,97.04,48.62
44,20,8,4,8,40,27.12,52.37,54.95,98.17,57.6
44,20,9,1,7,21,89.67,93.07,84.17,66.51,98.49
44,20,10,2,7,26,58.91,84.11,65.89,39.98,90.96
44,20,11,1,7,27,91.79,26.14,49.55,67.2,69.6
44,20,12,13,7,19,44.17,40.94,64.34,44.25,79.64
44,20,13,7,8,16,21.59,24.9,80.31,22.85,69.47
44,20,14,17,7,13,59.53,50.09,75.56,58.22,0.9
44,20,15,8,8,22,68.55,43.56,18.79,24.64,10.8
44,20,16,20,5,12,20.82,46.86,17.68,24.76,61.38
44,20,17,3,7,37,37.98,32.41,93.61,35.63,27.62
44,20,18,3,7,30,49.9,2.85,90.19,62.37,18.35
44,20,19,5,9,25,40.57,56.42,7.34,80.88,99.02
44,20,20,10,8,35,34.28,42.0,7.38,74.76,44.48
44,20,21,11,8,11,78.92,22.84,51.44,29.98,8.11
44,20,22,7,7,7,17.11,41.51,4.22,71.77,1.91
44,20,23,8,7,38,79.89,70.4,25.35,24.43,23.83
44,20,24,12,6,20,50.37,49.56,30.66,16.09,79.86
44,20,25,4,7,6,73.07,47.78,13.37,88.04,20.16
44,20,26,8,8,3,64.2,21.53,24.27,43.41,21.9
44,20,27,14,8,4,64.88,71.61,48.43,12.84,60.69
44,20,28,5,8,28,12.86,28.53,65.68,32.97,95.83
44,20,29,2,7,1,30.15,92.27,87.04,27.3,83.97
44,20,30,13,6,32,18.24,52.96,46.35,40.77,17.54
44,20,31,2,8,2,42.74,97.58,72.16,45.9,74.95
44,20,32,5,8,36,13.31,8.8,22.28,32.06,97.62
44,20,33,3,7,33,4.16,25.91,89.1,34.11,60.06
44,20,34,17,8,17,42.37,64.56,60.08,49.57,36.07
44,20,35,1,7,24,90.39,90.32,14.05,43.16,76.99
44,20,36,14,7,39,33.11,18.54,15.94,11.25,3.96
44,20,37,19,9,29,52.55,40.33,70.04,6.43,72.41
44,20,38,3,8,8,27.75,65.46,95.24,32.93,81.65
44,20,39,3,6,18,1.91,9.68,87.84,20.77,57.67
44,20,40,15,8,31,72.35,30.84,63.31,80.41,65.47
45,5,1,5,1,12,80.64,26.12,39.64,20.99,5.54
45,5,2,5,1,24,56.79,32.83,9.16,11.21,28.59
45,5,3,1,9,32,97.57,84.66,49.56,84.79,47.7
45,5,4,1,9,10,85.57,0.93,8.29,74.34,45.3
45,5,5,5,1,39,72.53,20.53,37.3,55.41,48.34
45,5,6,1,9,17,93.65,13.72,87.13,18.5,12.63
45,5,7,4,1,33,90.6,57.93,36.22,47.47,72.58
45,5,8,5,1,27,75.33,71.0,73.57,13.4,6.67
45,5,9,2,9,21,1.6,84.14,28.73,10.6,21.34
45,5,10,5,1,22,42.62,88.69,59.69,50.12,19.12
45,5,11,2,9,38,47.82,86.43,79.5,1.09,22.96
45,5,12,5,1,28,40.69,64.4,20.55,35.77,24.26
45,5,13,2,9,15,41.56,81.14,15.1,29.74,40.65
45,5,14,2,9,5,16.7,79.29,44.57,3.28,72.47
45,5,15,5,1,20,26.96,82.33,72.0,53.6,79.91
45,5,16,5,1,8,38.94,87.86,60.85,23.82,18.41
45,5,17,5,1,34,21.58,38.91,99.33,8.09,25.73
45,5,18,5,1,36,10.19,32.5,60.65,24.1,1.96
45,5,19,5,1,29,4.28,59.75,63.31,10.15,46.28
45,5,20,5,1,11,81.06,8.23,84.36,54.35,27.14
45,5,21,3,9,16,62.95,56.27,99.72,49.44,22.11
45,5,22,5,1,4,79.27,20.71,91.32,48.54,40.19
45,5,23,3,9,1,23.29,18.97,94.04,19.48,16.74
45,5,24,3,7,2,55.75,47.9,75.58,71.25,66.86
45,5,25,5,1,40,32.2,12.46,35.46,42.2,39.75
45,5,26,5,6,7,24.08,0.51,17.78,79.51,67.9
45,5,27,5,1,31,4.06,29.95,44.94,75.46,19.64
45,5,28,5,1,18,36.77,55.08,53.56,68.71,11.83
45,5,29,4,9,23,20.1,30.46,4.03,77.66,17.1
45,5,30,3,9,9,59.93,73.74,57.24,96.09,8.58
45,5,31,5,1,13,66.99,0.61,11.28,90.36,15.49
45,5,32,4,9,26,54.21,16.72,3.2,94.74,26.35
45,5,33,5,9,30,65.68,4.26,62.89,54.59,97.3
45,5,34,5,9,35,43.71,70.63,22.08,52.41,80.06
45,5,35,5,9,19,16.26,45.62,18.84,59.7,82.0
45,5,36,5,9,37,78.69,11.41,14.97,44.7,87.95
45,5,37,5,9,14,64.86,24.37,61.51,18.96,85.23
45,5,38,5,5,25,7.95,21.81,3.95,26.67,67.8
45,5,39,5,9,6,38.87,67.67,55.2,12.99,87.42
45,5,40,5,9,3,56.89,29.93,38.25,12.07,85.33
45,10,1,1,9,19,97.47,40.22,51.55,51.02,59.36
45,10,2,10,1,38,85.56,20.49,47.81,38.13,42.42
45,10,3,1,9,7,99.55,94.77,17.22,37.31,34.97
45,10,4,10,1,29,65.85,56.09,40.85,13.95,42.12
45,10,5,10,1,24,65.09,86.18,18.31,5.58,32.32
45,10,6,10,1,28,87.5,89.26,1.7,51.66,4.18
45,10,7,2,9,21,26.17,98.8,66.31,46.15,28.85
45,10,8,2,9,9,13.03,95.84,45.74,57.76,83.81
45,10,9,10,9,12,77.08,73.87,84.07,2.58,41.25
45,10,10,8,1,20,33.25,59.52,87.56,19.9,35.55
45,10,11,10,1,4,64.13,14.49,99.28,77.71,93.54
45,10,12,10,1,14,65.29,72.92,89.05,33.29,73.82
45,10,13,4,9,5,81.78,14.59,72.99,97.31,78.06
45,10,14,4,9,37,0.17,23.8,7.96,99.58,93.74
45,10,15,4,9,25,40.71,19.05,24.62,93.17,10.68
45,10,16,2,1,27,42.53,3.29,8.78,89.55,39.7
45,10,17,2,1,6,52.74,39.65,46.45,25.38,98.62
45,10,18,2,1,11,50.8,9.5,57.14,61.64,70.72
45,10,19,10,1,36,24.82,31.31,90.76,77.18,95.78
45,10,20,10,1,22,7.2,25.71,37.72,1.71,95.72
45,10,21,6,7,23,80.74,42.22,68.02,66.19,93.73
45,10,22,10,1,1,86.9,60.3,66.28,41.9,46.05
45,10,23,6,9,33,40.81,25.04,33.45,79.89,42.57
45,10,24,10,1,31,8.42,15.41,61.44,16.83,61.97
45,10,25,10,1,2,47.11,4.8,58.31,34.88,4.52
45,10,26,9,9,32,63.58,74.62,43.79,55.12,43.72
45,10,27,10,1,34,40.93,87.82,63.91,36.57,53.41
45,10,28,7,7,30,46.51,24.55,57.43,7.71,22.49
45,10,29,8,8,13,28.45,41.14,72.02,18.18,46.1
45,10,30,8,9,26,77.26,88.45,82.63,33.84,65.52
45,10,31,10,1,17,28.0,15.36,15.88,56.86,29.52
45,10,32,10,1,18,46.01,69.99,93.61,8.95,38.69
45,10,33,9,9,8,1.7,37.5,24.16,54.02,67.98
45,10,34,10,1,39,0.34,34.73,13.02,0.62,15.46
45,10,35,1,1,10,59.21,43.91,29.47,2.21,40.21
45,10,36,10,1,40,15.27,21.13,12.35,60.78,79.66
45,10,37,10,9,15,51.05,40.37,28.69,48.66,78.66
45,10,38,1,9,16,96.21,47.58,67.49,11.64,69.56
45,10,39,2,9,35,17.39,89.04,51.56,64.15,22.18
45,10,40,9,1,3,54.81,27.94,17.51,81.86,26.83
45,20,1,1,8,2,93.43,69.55,76.24,40.54,1.33
45,20,2,20,1,40,97.8,71.89,55.65,63.55,51.07
45,20,3,1,1,8,9.72,99.6,38.46,64.12,88.29
45,20,4,1,2,16,20.72,97.49,43.45,52.29,40.97
45,20,5,1,9,31,97.76,15.01,99.28,27.23,73.15
45,20,6,1,6,36,82.96,31.73,83.36,78.58,6.0
45,20,7,1,9,29,96.11,32.42,86.46,97.04,48.62
45,20,8,4,9,17,27.12,52.37,54.95,98.17,57.6
45,20,9,2,6,9,89.67,93.07,84.17,66.51,98.49
45,20,10,1,4,33,58.91,84.11,65.89,39.98,90.96
45,20,11,1,7,15,91.79,26.14,49.55,67.2,69.6
45,20,12,1,3,21,44.17,40.94,64.34,44.25,79.64
45,20,13,1,4,30,21.59,24.9,80.31,22.85,69.47
45,20,14,1,3,18,59.53,50.09,75.56,58.22,0.9
45,20,15,20,1,13,68.55,43.56,18.79,24.64,10.8
45,20,16,20,1,28,20.82,46.86,17.68,24.76,61.38
45,20,17,8,7,3,37.98,32.41,93.61,35.63,27.62
45,20,18,1,2,27,49.9,2.85,90.19,62.37,18.35
45,20,19,1,4,25,40.57,56.42,7.34,80.88,99.02
45,20,20,1,3,20,34.28,42.0,7.38,74.76,44.48
45,20,21,5,1,24,78.92,22.84,51.44,29.98,8.11
45,20,22,1,2,10,17.11,41.51,4.22,71.77,1.91
45,20,23,1,4,4,79.89,70.4,25.35,24.43,23.83
45,20,24,1,4,37,50.37,49.56,30.66,16.09,79.86
45,20,25,1,5,5,73.07,47.78,13.37,88.04,20.16
45,20,26,1,3,39,64.2,21.53,24.27,43.41,21.9
45,20,27,1,4,14,64.88,71.61,48.43,12.84,60.69
45,20,28,1,4,38,12.86,28.53,65.68,32.97,95.83
45,20,29,6,9,6,30.15,92.27,87.04,27.3,83.97
45,20,30,1,1,34,18.24,52.96,46.35,40.77,17.54
45,20,31,2,9,26,42.74,97.58,72.16,45.9,74.95
45,20,32,1,1,32,13.31,8.8,22.28,32.06,97.62
45,20,33,3,5,22,4.16,25.91,89.1,34.11,60.06
45,20,34,1,3,1,42.37,64.56,60.08,49.57,36.07
45,20,35,1,7,19,90.39,90.32,14.05,43.16,76.99
45,20,36,18,8,12,33.11,18.54,15.94,11.25,3.96
45,20,37,1,4,7,52.55,40.33,70.04,6.43,72.41
45,20,38,1,2,35,27.75,65.46,95.24,32.93,81.65
45,20,39,1,1,11,1.91,9.68,87.84,20.77,57.67
45,20,40,15,9,23,72.35,30.84,63.31,80.41,65.47
46,5,1,5,1,17,80.64,26.12,39.64,20.99,5.54
46,5,2,5,1,10,56.79,32.83,9.16,11.21,28.59
46,5,3,1,9,29,97.57,84.66,49.56,84.79,47.7
46,5,4,5,1,11,85.57,0.93,8.29,74.34,45.3
46,5,5,1,8,16,72.53,20.53,37.3,55.41,48.34
46,5,6,1,9,7,93.65,13.72,87.13,18.5,12.63
46,5,7,1,8,32,90.6,57.93,36.22,47.47,72.58
46,5,8,5,1,3,75.33,71.0,73.57,13.4,6.67
46,5,9,2,8,4,1.6,84.14,28.73,10.6,21.34
46,5,10,2,8,18,42.62,88.69,59.69,50.12,19.12
46,5,11,5,1,39,47.82,86.43,79.5,1.09,22.96
46,5,12,5,1,15,40.69,64.4,20.55,35.77,24.26
46,5,13,2,8,36,41.56,81.14,15.1,29.74,40.65
46,5,14,5,1,23,16.7,79.29,44.57,3.28,72.47
46,5,15,2,8,31,26.96,82.33,72.0,53.6,79.91
46,5,16,2,8,8,38.94,87.86,60.85,23.82,18.41
46,5,17,3,9,9,21.58,38.91,99.33,8.09,25.73
46,5,18,5,1,28,10.19,32.5,60.65,24.1,1.96
46,5,19,3,8,34,4.28,59.75,63.31,10.15,46.28
46,5,20,1,8,27,81.06,8.23,84.36,54.35,27.14
46,5,21,3,9,25,62.95,56.27,99.72,49.44,22.11
46,5,22,1,8,40,79.27,20.71,91.32,48.54,40.19
46,5,23,3,8,14,23.29,18.97,94.04,19.48,16.74
46,5,24,3,8,12,55.75,47.9,75.58,71.25,66.86
46,5,25,5,2,5,32.2,12.46,35.46,42.2,39.75
46,5,26,4,8,19,24.08,0.51,17.78,79.51,67.9
46,5,27,4,9,26,4.06,29.95,44.94,75.46,19.64
46,5,28,4,8,37,36.77,55.08,53.56,68.71,11.83
46,5,29,4,8,38,20.1,30.46,4.03,77.66,17.1
46,5,30,4,9,20,59.93,73.74,57.24,96.09,8.58
46,5,31,4,9,2,66.99,0.61,11.28,90.36,15.49
46,5,32,4,8,24,54.21,16.72,3.2,94.74,26.35
46,5,33,5,9,35,65.68,4.26,62.89,54.59,97.3
46,5,34,5,9,33,43.71,70.63,22.08,52.41,80.06
46,5,35,5,9,22,16.26,45.62,18.84,59.7,82.0
46,5,36,1,8,13,78.69,11.41,14.97,44.7,87.95
46,5,37,5,9,6,64.86,24.37,61.51,18.96,85.23
46,5,38,5,9,30,7.95,21.81,3.95,26.67,67.8
46,5,39,5,9,21,38.87,67.67,55.2,12.99,87.42
46,5,40,5,9,1,56.89,29.93,38.25,12.07,85.33
46,10,1,1,9,11,97.47,40.22,51.55,51.02,59.36
46,10,2,10,1,2,85.56,20.49,47.81,38.13,42.42
46,10,3,1,9,33,99.55,94.77,17.22,37.31,34.97
46,10,4,10,1,32,65.85,56.09,40.85,13.95,42.12
46,10,5,10,1,6,65.09,86.18,18.31,5.58,32.32
46,10,6,10,1,35,87.5,89.26,1.7,51.66,4.18
46,10,7,10,1,25,26.17,98.8,66.31,46.15,28.85
46,10,8,2,8,14,13.03,95.84,45.74,57.76,83.81
46,10,9,3,8,24,77.08,73.87,84.07,2.58,41.25
46,10,10,3,7,13,33.25,59.52,87.56,19.9,35.55
46,10,11,3,9,4,64.13,14.49,99.28,77.71,93.54
46,10,12,3,8,36,65.29,72.92,89.05,33.29,73.82
46,10,13,1,8,18,81.78,14.59,72.99,97.31,78.06
46,10,14,4,9,37,0.17,23.8,7.96,99.58,93.74
46,10,15,4,8,31,40.71,19.05,24.62,93.17,10.68
46,10,16,4,8,34,42.53,3.29,8.78,89.55,39.7
46,10,17,5,9,21,52.74,39.65,46.45,25.38,98.62
46,10,18,3,6,28,50.8,9.5,57.14,61.64,70.72
46,10,19,3,8,40,24.82,31.31,90.76,77.18,95.78
46,10,20,5,9,22,7.2,25.71,37.72,1.71,95.72
46,10,21,1,8,20,80.74,42.22,68.02,66.19,93.73
46,10,22,1,8,7,86.9,60.3,66.28,41.9,46.05
46,10,23,4,7,1,40.81,25.04,33.45,79.89,42.57
46,10,24,3,7,23,8.42,15.41,61.44,16.83,61.97
46,10,25,10,1,10,47.11,4.8,58.31,34.88,4.52
46,10,26,7,9,3,63.58,74.62,43.79,55.12,43.72
46,10,27,2,8,9,40.93,87.82,63.91,36.57,53.41
46,10,28,7,9,8,46.51,24.55,57.43,7.71,22.49
46,10,29,8,9,5,28.45,41.14,72.02,18.18,46.1
46,10,30,2,8,38,77.26,88.45,82.63,33.84,65.52
46,10,31,4,7,29,28.0,15.36,15.88,56.86,29.52
46,10,32,3,8,26,46.01,69.99,93.61,8.95,38.69
46,10,33,4,5,12,1.7,37.5,24.16,54.02,67.98
46,10,34,6,7,19,0.34,34.73,13.02,0.62,15.46
46,10,35,6,6,16,59.21,43.91,29.47,2.21,40.21
46,10,36,4,7,15,15.27,21.13,12.35,60.78,79.66
46,10,37,5,8,39,51.05,40.37,28.69,48.66,78.66
46,10,38,1,9,30,96.21,47.58,67.49,11.64,69.56
46,10,39,10,9,17,17.39,89.04,51.56,64.15,22.18
46,10,40,4,8,27,54.81,27.94,17.51,81.86,26.83
46,20,1,20,1,28,93.43,69.55,76.24,40.54,1.33
46,20,2,1,9,19,97.8,71.89,55.65,63.55,51.07
46,20,3,2,9,39,9.72,99.6,38.46,64.12,88.29
46,20,4,20,1,38,20.72,97.49,43.45,52.29,40.97
46,20,5,3,9,25,97.76,15.01,99.28,27.23,73.15
46,20,6,20,7,20,82.96,31.73,83.36,78.58,6.0
46,20,7,1,8,34,96.11,32.42,86.46,97.04,48.62
46,20,8,4,9,13,27.12,52.37,54.95,98.17,57.6
46,20,9,1,8,35,89.67,93.07,84.17,66.51,98.49
46,20,10,2,7,8,58.91,84.11,65.89,39.98,90.96
46,20,11,1,8,4,91.79,26.14,49.55,67.2,69.6
46,20,12,6,8,5,44.17,40.94,64.34,44.25,79.64
46,20,13,7,8,1,21.59,24.9,80.31,22.85,69.47
46,20,14,7,7,12,59.53,50.09,75.56,58.22,0.9
46,20,15,8,8,16,68.55,43.56,18.79,24.64,10.8
46,20,16,20,1,23,20.82,46.86,17.68,24.76,61.38
46,20,17,3,8,27,37.98,32.41,93.61,35.63,27.62
46,20,18,3,8,15,49.9,2.85,90.19,62.37,18.35
46,20,19,5,9,3,40.57,56.42,7.34,80.88,99.02
46,20,20,10,8,36,34.28,42.0,7.38,74.76,44.48
46,20,21,1,8,2,78.92,22.84,51.44,29.98,8.11
46,20,22,11,9,24,17.11,41.51,4.22,71.77,1.91
46,20,23,1,8,21,79.89,70.4,25.35,24.43,23.83
46,20,24,5,8,30,50.37,49.56,30.66,16.09,79.86
46,20,25,8,8,37,73.07,47.78,13.37,88.04,20.16
46,20,26,1,5,9,64.2,21.53,24.27,43.41,21.9
46,20,27,2,8,29,64.88,71.61,48.43,12.84,60.69
46,20,28,14,8,10,12.86,28.53,65.68,32.97,95.83
46,20,29,15,9,18,30.15,92.27,87.04,27.3,83.97
46,20,30,9,7,14,18.24,52.96,46.35,40.77,17.54
46,20,31,2,8,32,42.74,97.58,72.16,45.9,74.95
46,20,32,5,8,33,13.31,8.8,22.28,32.06,97.62
46,20,33,8,8,22,4.16,25.91,89.1,34.11,60.06
46,20,34,8,7,6,42.37,64.56,60.08,49.57,36.07
46,20,35,1,8,7,90.39,90.32,14.05,43.16,76.99
46,20,36,14,9,40,33.11,18.54,15.94,11.25,3.96
46,20,37,3,7,26,52.55,40.33,70.04,6.43,72.41
46,20,38,3,8,11,27.75,65.46,95.24,32.93,81.65
46,20,39,14,9,31,1.91,9.68,87.84,20.77,57.67
46,20,40,1,6,17,72.35,30.84,63.31,80.41,65.47
47,5,1,1,3,16,80.64,26.12,39.64,20.99,5.54
47,5,2,5,3,39,56.79,32.83,9.16,11.21,28.59
47,5,3,1,5,29,97.57,84.66,49.56,84.79,47.7
47,5,4,1,4,25,85.57,0.93,8.29,74.34,45.3
47,5,5,1,3,1,72.53,20.53,37.3,55.41,48.34
47,5,6,1,3,10,93.65,13.72,87.13,18.5,12.63
47,5,7,5,1,40,90.6,57.93,36.22,47.47,72.58
47,5,8,5,1,14,75.33,71.0,73.57,13.4,6.67
47,5,9,5,1,38,1.6,84.14,28.73,10.6,21.34
47,5,10,5,1,17,42.62,88.69,59.69,50.12,19.12
47,5,11,5,1,2,47.82,86.43,79.5,1.09,22.96
47,5,12,5,1,5,40.69,64.4,20.55,35.77,24.26
47,5,13,5,1,31,41.56,81.14,15.1,29.74,40.65
47,5,14,5,1,19,16.7,79.29,44.57,3.28,72.47
47,5,15,5,5,34,26.96,82.33,72.0,53.6,79.91
47,5,16,2,3,21,38.94,87.86,60.85,23.82,18.41
47,5,17,3,8,15,21.58,38.91,99.33,8.09,25.73
47,5,18,3,5,35,10.19,32.5,60.65,24.1,1.96
47,5,19,5,1,36,4.28,59.75,63.31,10.15,46.28
47,5,20,1,3,27,81.06,8.23,84.36,54.35,27.14
47,5,21,3,6,8,62.95,56.27,99.72,49.44,22.11
47,5,22,1,4,22,79.27,20.71,91.32,48.54,40.19
47,5,23,3,4,13,23.29,18.97,94.04,19.48,16.74
47,5,24,5,1,4,55.75,47.9,75.58,71.25,66.86
47,5,25,5,1,30,32.2,12.46,35.46,42.2,39.75
47,5,26,4,5,18,24.08,0.51,17.78,79.51,67.9
47,5,27,5,1,3,4.06,29.95,44.94,75.46,19.64
47,5,28,4,3,37,36.77,55.08,53.56,68.71,11.83
47,5,29,4,4,23,20.1,30.46,4.03,77.66,17.1
47,5,30,4,5,26,59.93,73.74,57.24,96.09,8.58
47,5,31,4,5,11,66.99,0.61,11.28,90.36,15.49
47,5,32,4,8,28,54.21,16.72,3.2,94.74,26.35
47,5,33,5,7,6,65.68,4.26,62.89,54.59,97.3
47,5,34,2,3,9,43.71,70.63,22.08,52.41,80.06
47,5,35,4,4,20,16.26,45.62,18.84,59.7,82.0
47,5,36,5,4,33,78.69,11.41,14.97,44.7,87.95
47,5,37,5,4,32,64.86,24.37,61.51,18.96,85.23
47,5,38,4,5,24,7.95,21.81,3.95,26.67,67.8
47,5,39,5,4,7,38.87,67.67,55.2,12.99,87.42
47,5,40,5,4,12,56.89,29.93,38.25,12.07,85.33
47,10,1,1,3,35,97.47,40.22,51.55,51.02,59.36
47,10,2,10,1,15,85.56,20.49,47.81,38.13,42.42
47,10,3,1,4,8,99.55,94.77,17.22,37.31,34.97
47,10,4,10,1,29,65.85,56.09,40.85,13.95,42.12
47,10,5,10,1,26,65.09,86.18,18.31,5.58,32.32
47,10,6,10,1,14,87.5,89.26,1.7,51.66,4.18
47,10,7,2,2,10,26.17,98.8,66.31,46.15,28.85
47,10,8,2,5,23,13.03,95.84,45.74,57.76,83.81
47,10,9,10,1,38,77.08,73.87,84.07,2.58,41.25
47,10,10,10,1,32,33.25,59.52,87.56,19.9,35.55
47,10,11,3,5,36,64.13,14.49,99.28,77.71,93.54
47,10,12,10,1,1,65.29,72.92,89.05,33.29,73.82
47,10,13,4,5,9,81.78,14.59,72.99,97.31,78.06
47,10,14,10,1,7,0.17,23.8,7.96,99.58,93.74
47,10,15,4,7,40,40.71,19.05,24.62,93.17,10.68
47,10,16,4,3,30,42.53,3.29,8.78,89.55,39.7
47,10,17,5,4,28,52.74,39.65,46.45,25.38,98.62
47,10,18,10,1,33,50.8,9.5,57.14,61.64,70.72
47,10,19,3,4,27,24.82,31.31,90.76,77.18,95.78
47,10,20,5,5,13,7.2,25.71,37.72,1.71,95.72
47,10,21,5,5,24,80.74,42.22,68.02,66.19,93.73
47,10,22,6,4,4,86.9,60.3,66.28,41.9,46.05
47,10,23,6,6,34,40.81,25.04,33.45,79.89,42.57
47,10,24,6,3,22,8.42,15.41,61.44,16.83,61.97
47,10,25,10,1,25,47.11,4.8,58.31,34.88,4.52
47,10,26,7,5,3,63.58,74.62,43.79,55.12,43.72
47,10,27,7,5,37,40.93,87.82,63.91,36.57,53.41
47,10,28,7,4,18,46.51,24.55,57.43,7.71,22.49
47,10,29,8,6,20,28.45,41.14,72.02,18.18,46.1
47,10,30,2,3,11,77.26,88.45,82.63,33.84,65.52
47,10,31,8,5,12,28.0,15.36,15.88,56.86,29.52
47,10,32,8,7,17,46.01,69.99,93.61,8.95,38.69
47,10,33,10,1,31,1.7,37.5,24.16,54.02,67.98
47,10,34,9,2,5,0.34,34.73,13.02,0.62,15.46
47,10,35,7,4,16,59.21,43.91,29.47,2.21,40.21
47,10,36,10,1,21,15.27,21.13,12.35,60.78,79.66
47,10,37,7,5,2,51.05,40.37,28.69,48.66,78.66
47,10,38,1,3,19,96.21,47.58,67.49,11.64,69.56
47,10,39,10,9,39,17.39,89.04,51.56,64.15,22.18
47,10,40,10,4,6,54.81,27.94,17.51,81.86,26.83
47,20,1,20,1,7,93.43,69.55,76.24,40.54,1.33
47,20,2,1,4,5,97.8,71.89,55.65,63.55,51.07
47,20,3,2,6,29,9.72,99.6,38.46,64.12,88.29
47,20,4,2,5,25,20.72,97.49,43.45,52.29,40.97
47,20,5,3,7,10,97.76,15.01,99.28,27.23,73.15
47,20,6,20,1,14,82.96,31.73,83.36,78.58,6.0
47,20,7,20,1,39,96.11,32.42,86.46,97.04,48.62
47,20,8,20,1,33,27.12,52.37,54.95,98.17,57.6
47,20,9,5,6,6,89.67,93.07,84.17,66.51,98.49
47,20,10,20,1,23,58.91,84.11,65.89,39.98,90.96
47,20,11,6,4,18,91.79,26.14,49.55,67.2,69.6
47,20,12,20,1,2,44.17,40.94,64.34,44.25,79.64
47,20,13,7,7,11,21.59,24.9,80.31,22.85,69.47
47,20,14,20,1,8,59.53,50.09,75.56,58.22,0.9
47,20,15,20,1,34,68.55,43.56,18.79,24.64,10.8
47,20,16,20,4,15,20.82,46.86,17.68,24.76,61.38
47,20,17,3,4,13,37.98,32.41,93.61,35.63,27.62
47,20,18,9,7,30,49.9,2.85,90.19,62.37,18.35
47,20,19,5,6,22,40.57,56.42,7.34,80.88,99.02
47,20,20,10,6,21,34.28,42.0,7.38,74.76,44.48
47,20,21,11,6,16,78.92,22.84,51.44,29.98,8.11
47,20,22,20,1,26,17.11,41.51,4.22,71.77,1.91
47,20,23,8,5,27,79.89,70.4,25.35,24.43,23.83
47,20,24,20,1,20,50.37,49.56,30.66,16.09,79.86
47,20,25,13,6,37,73.07,47.78,13.37,88.04,20.16
47,20,26,13,8,4,64.2,21.53,24.27,43.41,21.9
47,20,27,14,6,38,64.88,71.61,48.43,12.84,60.69
47,20,28,5,4,31,12.86,28.53,65.68,32.97,95.83
47,20,29,15,8,12,30.15,92.27,87.04,27.3,83.97
47,20,30,14,3,3,18.24,52.96,46.35,40.77,17.54
47,20,31,2,5,17,42.74,97.58,72.16,45.9,74.95
47,20,32,18,1,1,13.31,8.8,22.28,32.06,97.62
47,20,33,17,8,36,4.16,25.91,89.1,34.11,60.06
47,20,34,17,6,40,42.37,64.56,60.08,49.57,36.07
47,20,35,10,4,9,90.39,90.32,14.05,43.16,76.99
47,20,36,18,6,35,33.11,18.54,15.94,11.25,3.96
47,20,37,19,9,24,52.55,40.33,70.04,6.43,72.41
47,20,38,19,8,28,27.75,65.46,95.24,32.93,81.65
47,20,39,14,8,32,1.91,9.68,87.84,20.77,57.67
47,20,40,15,6,19,72.35,30.84,63.31,80.41,65.47
48,5,1,5,1,28,80.64,26.12,39.64,20.99,5.54
48,5,2,5,1,24,56.79,32.83,9.16,11.21,28.59
48,5,3,1,8,34,97.57,84.66,49.56,84.79,47.7
48,5,4,5,1,25,85.57,0.93,8.29,74.34,45.3
48,5,5,5,1,36,72.53,20.53,37.3,55.41,48.34
48,5,6,1,7,27,93.65,13.72,87.13,18.5,12.63
48,5,7,1,9,13,90.6,57.93,36.22,47.47,72.58
48,5,8,5,1,7,75.33,71.0,73.57,13.4,6.67
48,5,9,2,7,22,1.6,84.14,28.73,10.6,21.34
48,5,10,2,7,8,42.62,88.69,59.69,50.12,19.12
48,5,11,2,5,19,47.82,86.43,79.5,1.09,22.96
48,5,12,5,1,33,40.69,64.4,20.55,35.77,24.26
48,5,13,5,1,11,41.56,81.14,15.1,29.74,40.65
