participant,condition,conditionIndex,problem,sequenceLength,choicePosition,problemOrder,value1,value2,value3,value4
48,length8_plentiful,3,9,8,6,30,66.0,70.0,54.0,59.0
48,length8_plentiful,3,10,8,6,26,65.0,43.0,30.0,81.0
48,length8_plentiful,3,11,8,2,4,67.0,89.0,96.0,58.0
48,length8_plentiful,3,12,8,8,7,67.0,68.0,98.0,84.0
48,length8_plentiful,3,13,8,8,39,88.0,56.0,79.0,75.0
48,length8_plentiful,3,14,8,5,2,50.0,44.0,69.0,63.0
48,length8_plentiful,3,15,8,8,19,49.0,36.0,78.0,30.0
48,length8_plentiful,3,16,8,7,29,54.0,58.0,45.0,69.0
48,length8_plentiful,3,17,8,2,3,76.0,84.0,85.0,94.0
48,length8_plentiful,3,18,8,3,22,62.0,64.0,87.0,79.0
48,length8_plentiful,3,19,8,3,6,65.0,62.0,89.0,49.0
48,length8_plentiful,3,20,8,6,14,44.0,63.0,70.0,68.0
48,length8_plentiful,3,21,8,1,11,90.0,72.0,87.0,69.0
48,length8_plentiful,3,22,8,2,5,35.0,86.0,87.0,65.0
48,length8_plentiful,3,23,8,1,15,80.0,52.0,35.0,30.0
48,length8_plentiful,3,24,8,8,36,54.0,94.0,33.0,70.0
48,length8_plentiful,3,25,8,7,10,78.0,52.0,74.0,77.0
48,length8_plentiful,3,26,8,3,38,30.0,68.0,93.0,70.0
48,length8_plentiful,3,27,8,5,23,78.0,49.0,63.0,72.0
48,length8_plentiful,3,28,8,3,40,57.0,46.0,90.0,36.0
48,length8_plentiful,3,29,8,8,32,81.0,78.0,44.0,63.0
48,length8_plentiful,3,30,8,3,20,60.0,45.0,88.0,70.0
48,length8_plentiful,3,31,8,6,33,59.0,74.0,62.0,70.0
48,length8_plentiful,3,32,8,8,31,66.0,79.0,46.0,56.0
48,length8_plentiful,3,33,8,2,18,43.0,78.0,87.0,89.0
48,length8_plentiful,3,34,8,3,21,71.0,64.0,85.0,70.0
48,length8_plentiful,3,35,8,2,35,75.0,89.0,67.0,87.0
48,length8_plentiful,3,36,8,1,17,82.0,68.0,76.0,79.0
48,length8_plentiful,3,37,8,1,27,89.0,58.0,75.0,95.0
48,length8_plentiful,3,38,8,8,34,73.0,74.0,78.0,52.0
48,length8_plentiful,3,39,8,5,37,35.0,45.0,74.0,72.0
48,length8_plentiful,3,40,8,6,16,80.0,70.0,69.0,89.0
49,length4_neutral,0,1,4,4,39,49.0,39.0,25.0,81.0
49,length4_neutral,0,2,4,1,20,98.0,93.0,67.0,39.0
49,length4_neutral,0,3,4,3,33,52.0,1.0,85.0,50.0
49,length4_neutral,0,4,4,1,13,63.0,21.0,43.0,28.0
49,length4_neutral,0,5,4,2,17,3.0,93.0,67.0,77.0
49,length4_neutral,0,6,4,4,23,5.0,60.0,53.0,36.0
49,length4_neutral,0,7,4,2,32,12.0,91.0,36.0,95.0
49,length4_neutral,0,8,4,3,10,23.0,40.0,86.0,5.0
49,length4_neutral,0,9,4,4,29,56.0,72.0,22.0,25.0
49,length4_neutral,0,10,4,1,22,81.0,96.0,83.0,71.0
49,length4_neutral,0,11,4,2,16,11.0,98.0,61.0,64.0
49,length4_neutral,0,12,4,3,19,17.0,62.0,80.0,7.0
49,length4_neutral,0,13,4,3,25,42.0,36.0,91.0,16.0
49,length4_neutral,0,14,4,2,3,42.0,80.0,70.0,63.0
49,length4_neutral,0,15,4,4,30,3.0,28.0,25.0,84.0
49,length4_neutral,0,16,4,3,34,35.0,9.0,91.0,24.0
49,length4_neutral,0,17,4,4,36,22.0,26.0,24.0,21.0
49,length4_neutral,0,18,4,1,5,87.0,12.0,50.0,55.0
49,length4_neutral,0,19,4,4,35,36.0,7.0,15.0,44.0
49,length4_neutral,0,20,4,1,38,67.0,63.0,7.0,30.0
49,length4_neutral,0,21,4,2,31,62.0,81.0,72.0,61.0
49,length4_neutral,0,22,4,4,11,64.0,62.0,19.0,48.0
49,length4_neutral,0,23,4,1,14,79.0,69.0,97.0,43.0
49,length4_neutral,0,24,4,4,40,46.0,42.0,6.0,26.0
49,length4_neutral,0,25,4,1,7,62.0,9.0,70.0,94.0
49,length4_neutral,0,26,4,1,9,90.0,54.0,87.0,84.0
49,length4_neutral,0,27,4,1,2,74.0,75.0,43.0,78.0
49,length4_neutral,0,28,4,1,37,85.0,76.0,22.0,16.0
49,length4_neutral,0,29,4,4,4,56.0,34.0,22.0,64.0
49,length4_neutral,0,30,4,1,15,91.0,33.0,54.0,42.0
49,length4_neutral,0,31,4,3,1,50.0,69.0,72.0,20.0
49,length4_neutral,0,32,4,4,6,60.0,57.0,22.0,46.0
49,length4_neutral,0,33,4,3,27,10.0,37.0,84.0,36.0
49,length4_neutral,0,34,4,2,24,22.0,80.0,19.0,2.0
49,length4_neutral,0,35,4,2,28,35.0,86.0,84.0,77.0
49,length4_neutral,0,36,4,1,26,81.0,93.0,69.0,11.0
49,length4_neutral,0,37,4,4,21,67.0,27.0,37.0,45.0
49,length4_neutral,0,38,4,3,12,39.0,59.0,67.0,42.0
49,length4_neutral,0,39,4,4,18,7.0,35.0,27.0,3.0
49,length4_neutral,0,40,4,3,8,42.0,9.0,95.0,26.0
49,length4_plentiful,1,1,4,4,39,76.0,63.0,60.0,79.0
49,length4_plentiful,1,2,4,1,20,88.0,62.0,84.0,73.0
49,length4_plentiful,1,3,4,4,33,69.0,76.0,65.0,90.0
49,length4_plentiful,1,4,4,4,13,39.0,61.0,64.0,54.0
49,length4_plentiful,1,5,4,4,17,72.0,57.0,18.0,71.0
49,length4_plentiful,1,6,4,4,23,63.0,29.0,60.0,75.0
49,length4_plentiful,1,7,4,3,32,60.0,71.0,84.0,81.0
49,length4_plentiful,1,8,4,1,10,95.0,52.0,59.0,36.0
49,length4_plentiful,1,9,4,4,29,17.0,65.0,44.0,96.0
49,length4_plentiful,1,10,4,1,22,72.0,38.0,62.0,86.0
49,length4_plentiful,1,11,4,3,16,70.0,76.0,91.0,82.0
49,length4_plentiful,1,12,4,2,19,68.0,90.0,59.0,60.0
49,length4_plentiful,1,13,4,4,25,68.0,38.0,33.0,47.0
49,length4_plentiful,1,14,4,3,3,83.0,79.0,84.0,66.0
49,length4_plentiful,1,15,4,4,30,60.0,59.0,35.0,67.0
49,length4_plentiful,1,16,4,4,34,54.0,68.0,72.0,89.0
49,length4_plentiful,1,17,4,1,36,93.0,55.0,62.0,57.0
49,length4_plentiful,1,18,4,4,5,85.0,87.0,71.0,48.0
49,length4_plentiful,1,19,4,1,35,90.0,79.0,72.0,89.0
49,length4_plentiful,1,20,4,4,38,73.0,74.0,87.0,55.0
49,length4_plentiful,1,21,4,4,31,59.0,66.0,72.0,76.0
49,length4_plentiful,1,22,4,1,11,97.0,80.0,69.0,43.0
49,length4_plentiful,1,23,4,4,14,68.0,42.0,33.0,92.0
49,length4_plentiful,1,24,4,3,40,54.0,44.0,88.0,87.0
49,length4_plentiful,1,25,4,4,7,39.0,64.0,68.0,57.0
49,length4_plentiful,1,26,4,2,9,74.0,79.0,68.0,66.0
49,length4_plentiful,1,27,4,1,2,83.0,64.0,85.0,97.0
49,length4_plentiful,1,28,4,4,37,76.0,39.0,35.0,72.0
49,length4_plentiful,1,29,4,4,4,62.0,88.0,77.0,71.0
49,length4_plentiful,1,30,4,4,15,57.0,77.0,72.0,85.0
49,length4_plentiful,1,31,4,2,1,65.0,87.0,48.0,77.0
49,length4_plentiful,1,32,4,4,6,51.0,52.0,66.0,84.0
49,length4_plentiful,1,33,4,1,27,89.0,87.0,85.0,49.0
49,length4_plentiful,1,34,4,4,24,79.0,57.0,61.0,74.0
49,length4_plentiful,1,35,4,1,28,73.0,70.0,50.0,88.0
49,length4_plentiful,1,36,4,1,26,76.0,74.0,95.0,89.0
49,length4_plentiful,1,37,4,1,21,91.0,60.0,80.0,79.0
49,length4_plentiful,1,38,4,1,12,82.0,43.0,78.0,58.0
49,length4_plentiful,1,39,4,3,18,75.0,81.0,90.0,92.0
49,length4_plentiful,1,40,4,4,8,71.0,61.0,74.0,84.0
49,length8_neutral,2,1,8,5,39,56.0,15.0,66.0,36.0
49,length8_neutral,2,2,8,3,20,22.0,60.0,87.0,84.0
49,length8_neutral,2,3,8,8,33,63.0,74.0,38.0,46.0
49,length8_neutral,2,4,8,3,13,21.0,42.0,84.0,66.0
49,length8_neutral,2,5,8,1,17,93.0,3.0,8.0,59.0
49,length8_neutral,2,6,8,7,23,39.0,56.0,6.0,13.0
49,length8_neutral,2,7,8,3,32,37.0,60.0,82.0,84.0
49,length8_neutral,2,8,8,3,10,77.0,19.0,97.0,65.0
49,length8_neutral,2,9,8,8,29,14.0,26.0,59.0,37.0
49,length8_neutral,2,10,8,4,22,26.0,21.0,50.0,97.0
49,length8_neutral,2,11,8,3,16,58.0,2.0,87.0,9.0
49,length8_neutral,2,12,8,7,19,31.0,81.0,84.0,16.0
49,length8_neutral,2,13,8,7,25,28.0,24.0,62.0,55.0
49,length8_neutral,2,14,8,8,3,81.0,36.0,74.0,79.0
49,length8_neutral,2,15,8,1,30,85.0,12.0,40.0,50.0
49,length8_neutral,2,16,8,1,34,88.0,45.0,7.0,44.0
49,length8_neutral,2,17,8,2,36,42.0,98.0,63.0,28.0
49,length8_neutral,2,18,8,4,5,41.0,44.0,81.0,91.0
49,length8_neutral,2,19,8,4,35,49.0,63.0,15.0,81.0
49,length8_neutral,2,20,8,8,38,77.0,51.0,10.0,37.0
49,length8_neutral,2,21,8,1,31,87.0,95.0,62.0,79.0
49,length8_neutral,2,22,8,5,11,67.0,8.0,34.0,66.0
49,length8_neutral,2,23,8,8,14,8.0,30.0,59.0,32.0
49,length8_neutral,2,24,8,3,40,8.0,50.0,88.0,47.0
49,length8_neutral,2,25,8,7,7,10.0,8.0,27.0,33.0
49,length8_neutral,2,26,8,2,9,61.0,98.0,9.0,73.0
49,length8_neutral,2,27,8,6,2,62.0,72.0,16.0,4.0
49,length8_neutral,2,28,8,8,37,63.0,79.0,32.0,8.0
49,length8_neutral,2,29,8,1,4,92.0,8.0,20.0,75.0
49,length8_neutral,2,30,8,1,15,94.0,62.0,84.0,37.0
49,length8_neutral,2,31,8,1,1,94.0,87.0,24.0,12.0
49,length8_neutral,2,32,8,2,6,45.0,80.0,19.0,64.0
49,length8_neutral,2,33,8,1,27,77.0,66.0,91.0,36.0
49,length8_neutral,2,34,8,5,24,28.0,62.0,65.0,57.0
49,length8_neutral,2,35,8,7,28,7.0,39.0,73.0,35.0
49,length8_neutral,2,36,8,5,26,5.0,75.0,64.0,20.0
49,length8_neutral,2,37,8,6,21,2.0,49.0,12.0,5.0
49,length8_neutral,2,38,8,1,12,95.0,10.0,64.0,84.0
49,length8_neutral,2,39,8,6,18,93.0,5.0,57.0,61.0
49,length8_neutral,2,40,8,1,8,83.0,52.0,96.0,53.0
49,length8_plentiful,3,1,8,8,39,50.0,44.0,45.0,43.0
49,length8_plentiful,3,2,8,8,20,51.0,62.0,93.0,33.0
49,length8_plentiful,3,3,8,7,33,27.0,36.0,79.0,81.0
49,length8_plentiful,3,4,8,4,13,79.0,40.0,37.0,95.0
49,length8_plentiful,3,5,8,1,17,80.0,66.0,70.0,84.0
49,length8_plentiful,3,6,8,6,23,57.0,72.0,63.0,58.0
49,length8_plentiful,3,7,8,5,32,80.0,73.0,61.0,77.0
49,length8_plentiful,3,8,8,8,10,88.0,75.0,80.0,82.0
49,length8_plentiful,3,9,8,2,29,31.0,89.0,67.0,86.0
49,length8_plentiful,3,10,8,6,22,84.0,32.0,59.0,89.0
49,length8_plentiful,3,11,8,2,16,78.0,97.0,53.0,55.0
49,length8_plentiful,3,12,8,5,19,30.0,52.0,54.0,60.0
49,length8_plentiful,3,13,8,2,25,69.0,85.0,44.0,93.0
49,length8_plentiful,3,14,8,8,3,49.0,57.0,62.0,73.0
49,length8_plentiful,3,15,8,4,30,82.0,86.0,52.0,87.0
49,length8_plentiful,3,16,8,1,34,94.0,51.0,79.0,78.0
49,length8_plentiful,3,17,8,1,36,93.0,94.0,26.0,54.0
49,length8_plentiful,3,18,8,1,5,91.0,35.0,56.0,87.0
49,length8_plentiful,3,19,8,6,35,71.0,80.0,36.0,31.0
49,length8_plentiful,3,20,8,4,38,70.0,63.0,53.0,91.0
49,length8_plentiful,3,21,8,8,31,82.0,80.0,18.0,56.0
49,length8_plentiful,3,22,8,4,11,75.0,35.0,79.0,89.0
49,length8_plentiful,3,23,8,5,14,68.0,38.0,35.0,69.0
49,length8_plentiful,3,24,8,5,40,43.0,66.0,74.0,80.0
49,length8_plentiful,3,25,8,3,7,57.0,71.0,97.0,81.0
49,length8_plentiful,3,26,8,4,9,79.0,61.0,62.0,90.0
49,length8_plentiful,3,27,8,8,2,49.0,73.0,57.0,58.0
49,length8_plentiful,3,28,8,6,37,49.0,38.0,81.0,69.0
49,length8_plentiful,3,29,8,8,4,54.0,78.0,52.0,65.0
49,length8_plentiful,3,30,8,8,15,41.0,69.0,63.0,55.0
49,length8_plentiful,3,31,8,8,1,59.0,85.0,46.0,78.0
49,length8_plentiful,3,32,8,1,6,93.0,85.0,92.0,62.0
49,length8_plentiful,3,33,8,8,27,65.0,69.0,88.0,42.0
49,length8_plentiful,3,34,8,5,24,68.0,48.0,71.0,45.0
49,length8_plentiful,3,35,8,6,28,64.0,57.0,75.0,76.0
49,length8_plentiful,3,36,8,8,26,72.0,52.0,49.0,61.0
49,length8_plentiful,3,37,8,6,21,86.0,64.0,24.0,52.0
49,length8_plentiful,3,38,8,5,12,41.0,59.0,25.0,75.0
49,length8_plentiful,3,39,8,8,18,52.0,76.0,67.0,55.0
49,length8_plentiful,3,40,8,2,8,63.0,86.0,82.0,55.0
50,length4_neutral,0,1,4,1,35,95.0,66.0,15.0,13.0
50,length4_neutral,0,2,4,3,4,38.0,9.0,73.0,48.0
50,length4_neutral,0,3,4,1,13,51.0,77.0,12.0,2.0
50,length4_neutral,0,4,4,4,14,7.0,82.0,11.0,32.0
50,length4_neutral,0,5,4,2,15,16.0,84.0,17.0,89.0
50,length4_neutral,0,6,4,1,31,42.0,7.0,96.0,56.0
50,length4_neutral,0,7,4,1,25,75.0,29.0,37.0,26.0
50,length4_neutral,0,8,4,1,27,90.0,79.0,69.0,31.0
50,length4_neutral,0,9,4,4,1,4.0,10.0,13.0,8.0
50,length4_neutral,0,10,4,1,17,94.0,60.0,86.0,11.0
50,length4_neutral,0,11,4,1,9,95.0,10.0,97.0,77.0
50,length4_neutral,0,12,4,3,24,53.0,42.0,11.0,60.0
50,length4_neutral,0,13,4,1,11,72.0,83.0,90.0,94.0
50,length4_neutral,0,14,4,4,33,39.0,45.0,59.0,20.0
50,length4_neutral,0,15,4,1,29,84.0,98.0,24.0,26.0
50,length4_neutral,0,16,4,1,26,95.0,37.0,42.0,11.0
50,length4_neutral,0,17,4,4,3,9.0,89.0,1.0,12.0
50,length4_neutral,0,18,4,2,7,18.0,67.0,34.0,41.0
50,length4_neutral,0,19,4,3,16,7.0,19.0,67.0,1.0
50,length4_neutral,0,20,4,2,18,44.0,81.0,34.0,28.0
50,length4_neutral,0,21,4,2,10,19.0,61.0,91.0,40.0
50,length4_neutral,0,22,4,2,20,37.0,46.0,87.0,15.0
50,length4_neutral,0,23,4,2,21,9.0,62.0,2.0,36.0
50,length4_neutral,0,24,4,1,2,72.0,93.0,84.0,17.0
50,length4_neutral,0,25,4,2,5,49.0,75.0,71.0,13.0
50,length4_neutral,0,26,4,1,23,93.0,79.0,18.0,97.0
50,length4_neutral,0,27,4,1,6,88.0,70.0,72.0,52.0
50,length4_neutral,0,28,4,3,34,21.0,22.0,59.0,61.0
50,length4_neutral,0,29,4,1,8,83.0,7.0,13.0,96.0
50,length4_neutral,0,30,4,2,19,47.0,92.0,62.0,32.0
50,length4_neutral,0,31,4,3,30,5.0,4.0,68.0,52.0
50,length4_neutral,0,32,4,3,32,5.0,36.0,90.0,50.0
50,length4_neutral,0,33,4,1,22,86.0,92.0,15.0,12.0
50,length4_neutral,0,34,4,1,40,79.0,29.0,65.0,58.0
50,length4_neutral,0,35,4,3,38,7.0,21.0,54.0,40.0
50,length4_neutral,0,36,4,2,39,23.0,81.0,71.0,46.0
50,length4_neutral,0,37,4,2,12,25.0,88.0,13.0,79.0
50,length4_neutral,0,38,4,2,37,18.0,59.0,31.0,52.0
50,length4_neutral,0,39,4,2,28,9.0,42.0,53.0,25.0
50,length4_neutral,0,40,4,1,36,79.0,29.0,38.0,12.0
50,length4_plentiful,1,1,4,1,35,80.0,57.0,26.0,63.0
50,length4_plentiful,1,2,4,3,4,59.0,69.0,71.0,55.0
50,length4_plentiful,1,3,4,1,13,70.0,69.0,61.0,43.0
50,length4_plentiful,1,4,4,4,14,64.0,94.0,71.0,90.0
50,length4_plentiful,1,5,4,3,15,60.0,46.0,81.0,66.0
50,length4_plentiful,1,6,4,2,31,58.0,64.0,87.0,53.0
50,length4_plentiful,1,7,4,2,25,61.0,77.0,46.0,64.0
50,length4_plentiful,1,8,4,2,27,26.0,89.0,69.0,48.0
50,length4_plentiful,1,9,4,2,1,52.0,86.0,76.0,93.0
50,length4_plentiful,1,10,4,1,17,88.0,64.0,83.0,41.0
50,length4_plentiful,1,11,4,1,9,80.0,57.0,55.0,89.0
50,length4_plentiful,1,12,4,1,24,79.0,82.0,97.0,62.0
50,length4_plentiful,1,13,4,1,11,97.0,63.0,69.0,68.0
50,length4_plentiful,1,14,4,4,33,59.0,55.0,47.0,77.0
50,length4_plentiful,1,15,4,3,29,52.0,53.0,90.0,62.0
50,length4_plentiful,1,16,4,2,26,46.0,85.0,55.0,87.0
50,length4_plentiful,1,17,4,2,3,65.0,86.0,48.0,59.0
50,length4_plentiful,1,18,4,4,7,56.0,51.0,50.0,89.0
50,length4_plentiful,1,19,4,1,16,85.0,39.0,50.0,53.0
50,length4_plentiful,1,20,4,2,18,52.0,64.0,56.0,81.0
50,length4_plentiful,1,21,4,1,10,68.0,88.0,84.0,49.0
50,length4_plentiful,1,22,4,1,20,85.0,65.0,80.0,78.0
50,length4_plentiful,1,23,4,1,21,89.0,52.0,80.0,55.0
50,length4_plentiful,1,24,4,1,2,81.0,73.0,66.0,80.0
50,length4_plentiful,1,25,4,2,5,44.0,84.0,89.0,69.0
50,length4_plentiful,1,26,4,1,23,76.0,51.0,82.0,64.0
50,length4_plentiful,1,27,4,3,6,36.0,43.0,79.0,76.0
50,length4_plentiful,1,28,4,2,34,32.0,66.0,63.0,95.0
50,length4_plentiful,1,29,4,1,8,96.0,82.0,85.0,93.0
50,length4_plentiful,1,30,4,3,19,64.0,39.0,84.0,82.0
50,length4_plentiful,1,31,4,1,30,90.0,81.0,61.0,39.0
50,length4_plentiful,1,32,4,1,32,77.0,23.0,47.0,26.0
50,length4_plentiful,1,33,4,1,22,83.0,73.0,71.0,62.0
50,length4_plentiful,1,34,4,4,40,61.0,30.0,49.0,91.0
50,length4_plentiful,1,35,4,1,38,77.0,63.0,75.0,79.0
50,length4_plentiful,1,36,4,1,39,73.0,78.0,56.0,22.0
50,length4_plentiful,1,37,4,1,12,75.0,79.0,56.0,86.0
50,length4_plentiful,1,38,4,1,37,94.0,81.0,68.0,47.0
50,length4_plentiful,1,39,4,2,28,54.0,72.0,18.0,57.0
50,length4_plentiful,1,40,4,4,36,67.0,53.0,59.0,49.0
50,length8_neutral,2,1,8,3,35,35.0,77.0,15.0,1.0
50,length8_neutral,2,2,8,4,4,4.0,89.0,77.0,93.0
50,length8_neutral,2,3,8,4,13,71.0,77.0,83.0,22.0
50,length8_neutral,2,4,8,1,14,68.0,82.0,63.0,93.0
50,length8_neutral,2,5,8,8,15,26.0,4.0,39.0,14.0
50,length8_neutral,2,6,8,1,31,43.0,63.0,21.0,86.0
50,length8_neutral,2,7,8,4,25,88.0,26.0,31.0,78.0
50,length8_neutral,2,8,8,1,27,83.0,92.0,49.0,43.0
50,length8_neutral,2,9,8,4,1,76.0,31.0,21.0,16.0
50,length8_neutral,2,10,8,2,17,22.0,79.0,32.0,2.0
50,length8_neutral,2,11,8,5,9,1.0,85.0,89.0,24.0
50,length8_neutral,2,12,8,6,24,46.0,19.0,45.0,4.0
50,length8_neutral,2,13,8,2,11,64.0,42.0,83.0,7.0
50,length8_neutral,2,14,8,1,33,77.0,82.0,29.0,34.0
50,length8_neutral,2,15,8,2,29,73.0,14.0,13.0,90.0
50,length8_neutral,2,16,8,4,26,61.0,12.0,10.0,48.0
50,length8_neutral,2,17,8,6,3,46.0,43.0,51.0,6.0
50,length8_neutral,2,18,8,2,7,97.0,35.0,57.0,80.0
50,length8_neutral,2,19,8,4,16,30.0,62.0,45.0,46.0
50,length8_neutral,2,20,8,2,18,76.0,60.0,51.0,73.0
50,length8_neutral,2,21,8,4,10,13.0,12.0,15.0,83.0
50,length8_neutral,2,22,8,2,20,51.0,89.0,25.0,88.0
50,length8_neutral,2,23,8,1,21,80.0,40.0,83.0,57.0
50,length8_neutral,2,24,8,1,2,25.0,17.0,12.0,23.0
50,length8_neutral,2,25,8,3,5,16.0,48.0,56.0,79.0
50,length8_neutral,2,26,8,6,23,92.0,41.0,87.0,86.0
50,length8_neutral,2,27,8,3,6,7.0,55.0,96.0,23.0
50,length8_neutral,2,28,8,3,34,73.0,53.0,94.0,29.0
50,length8_neutral,2,29,8,5,8,94.0,87.0,35.0,57.0
50,length8_neutral,2,30,8,7,19,31.0,62.0,38.0,36.0
50,length8_neutral,2,31,8,5,30,52.0,1.0,65.0,96.0
50,length8_neutral,2,32,8,2,32,20.0,76.0,30.0,72.0
50,length8_neutral,2,33,8,5,22,31.0,67.0,45.0,8.0
50,length8_neutral,2,34,8,4,40,41.0,18.0,13.0,49.0
50,length8_neutral,2,35,8,1,38,93.0,53.0,59.0,67.0
50,length8_neutral,2,36,8,3,39,75.0,62.0,74.0,93.0
50,length8_neutral,2,37,8,1,12,94.0,77.0,85.0,11.0
50,length8_neutral,2,38,8,2,37,12.0,55.0,31.0,30.0
50,length8_neutral,2,39,8,2,28,72.0,62.0,33.0,45.0
50,length8_neutral,2,40,8,1,36,86.0,7.0,77.0,50.0
50,length8_plentiful,3,1,8,3,35,50.0,69.0,73.0,92.0
50,length8_plentiful,3,2,8,4,4,63.0,68.0,66.0,74.0
50,length8_plentiful,3,3,8,2,13,70.0,89.0,85.0,42.0
50,length8_plentiful,3,4,8,1,14,84.0,88.0,68.0,91.0
50,length8_plentiful,3,5,8,6,15,61.0,28.0,82.0,57.0
50,length8_plentiful,3,6,8,6,31,62.0,68.0,58.0,57.0
50,length8_plentiful,3,7,8,1,25,87.0,42.0,75.0,68.0
50,length8_plentiful,3,8,8,1,27,82.0,76.0,87.0,53.0
50,length8_plentiful,3,9,8,6,1,66.0,70.0,54.0,59.0
50,length8_plentiful,3,10,8,4,17,65.0,43.0,30.0,81.0
50,length8_plentiful,3,11,8,2,9,67.0,89.0,96.0,58.0
50,length8_plentiful,3,12,8,2,24,67.0,68.0,98.0,84.0
50,length8_plentiful,3,13,8,1,11,88.0,56.0,79.0,75.0
50,length8_plentiful,3,14,8,3,33,50.0,44.0,69.0,63.0
50,length8_plentiful,3,15,8,3,29,49.0,36.0,78.0,30.0
50,length8_plentiful,3,16,8,4,26,54.0,58.0,45.0,69.0
50,length8_plentiful,3,17,8,1,3,76.0,84.0,85.0,94.0
50,length8_plentiful,3,18,8,3,7,62.0,64.0,87.0,79.0
50,length8_plentiful,3,19,8,3,16,65.0,62.0,89.0,49.0
50,length8_plentiful,3,20,8,2,18,44.0,63.0,70.0,68.0
50,length8_plentiful,3,21,8,1,10,90.0,72.0,87.0,69.0
50,length8_plentiful,3,22,8,3,20,35.0,86.0,87.0,65.0
50,length8_plentiful,3,23,8,1,21,80.0,52.0,35.0,30.0
50,length8_plentiful,3,24,8,2,2,54.0,94.0,33.0,70.0
50,length8_plentiful,3,25,8,1,5,78.0,52.0,74.0,77.0
50,length8_plentiful,3,26,8,3,23,30.0,68.0,93.0,70.0
50,length8_plentiful,3,27,8,5,6,78.0,49.0,63.0,72.0
50,length8_plentiful,3,28,8,3,34,57.0,46.0,90.0,36.0
50,length8_plentiful,3,29,8,1,8,81.0,78.0,44.0,63.0
50,length8_plentiful,3,30,8,4,19,60.0,45.0,88.0,70.0
50,length8_plentiful,3,31,8,2,30,59.0,74.0,62.0,70.0
50,length8_plentiful,3,32,8,5,32,66.0,79.0,46.0,56.0
50,length8_plentiful,3,33,8,2,22,43.0,78.0,87.0,89.0
50,length8_plentiful,3,34,8,3,40,71.0,64.0,85.0,70.0
50,length8_plentiful,3,35,8,1,38,75.0,89.0,67.0,87.0
50,length8_plentiful,3,36,8,3,39,82.0,68.0,76.0,79.0
50,length8_plentiful,3,37,8,1,12,89.0,58.0,75.0,95.0
50,length8_plentiful,3,38,8,8,37,73.0,74.0,78.0,52.0
50,length8_plentiful,3,39,8,3,28,35.0,45.0,74.0,72.0
50,length8_plentiful,3,40,8,8,36,80.0,70.0,69.0,89.0
51,length4_neutral,0,1,4,1,30,95.0,66.0,15.0,13.0
51,length4_neutral,0,2,4,4,1,38.0,9.0,73.0,48.0
51,length4_neutral,0,3,4,2,3,51.0,77.0,12.0,2.0
51,length4_neutral,0,4,4,2,18,7.0,82.0,11.0,32.0
51,length4_neutral,0,5,4,2,12,16.0,84.0,17.0,89.0
51,length4_neutral,0,6,4,4,35,42.0,7.0,96.0,56.0
51,length4_neutral,0,7,4,1,4,75.0,29.0,37.0,26.0
51,length4_neutral,0,8,4,1,14,90.0,79.0,69.0,31.0
51,length4_neutral,0,9,4,4,36,4.0,10.0,13.0,8.0
51,length4_neutral,0,10,4,1,10,94.0,60.0,86.0,11.0
51,length4_neutral,0,11,4,1,22,95.0,10.0,97.0,77.0
51,length4_neutral,0,12,4,4,20,53.0,42.0,11.0,60.0
51,length4_neutral,0,13,4,1,32,72.0,83.0,90.0,94.0
51,length4_neutral,0,14,4,4,34,39.0,45.0,59.0,20.0
51,length4_neutral,0,15,4,1,17,84.0,98.0,24.0,26.0
51,length4_neutral,0,16,4,4,16,95.0,37.0,42.0,11.0
51,length4_neutral,0,17,4,2,24,9.0,89.0,1.0,12.0
51,length4_neutral,0,18,4,4,40,18.0,67.0,34.0,41.0
51,length4_neutral,0,19,4,3,26,7.0,19.0,67.0,1.0
51,length4_neutral,0,20,4,2,25,44.0,81.0,34.0,28.0
51,length4_neutral,0,21,4,2,28,19.0,61.0,91.0,40.0
51,length4_neutral,0,22,4,3,8,37.0,46.0,87.0,15.0
51,length4_neutral,0,23,4,2,5,9.0,62.0,2.0,36.0
51,length4_neutral,0,24,4,1,9,72.0,93.0,84.0,17.0
51,length4_neutral,0,25,4,4,31,49.0,75.0,71.0,13.0
51,length4_neutral,0,26,4,1,6,93.0,79.0,18.0,97.0
51,length4_neutral,0,27,4,1,19,88.0,70.0,72.0,52.0
51,length4_neutral,0,28,4,4,7,21.0,22.0,59.0,61.0
51,length4_neutral,0,29,4,1,33,83.0,7.0,13.0,96.0
51,length4_neutral,0,30,4,2,38,47.0,92.0,62.0,32.0
51,length4_neutral,0,31,4,3,2,5.0,4.0,68.0,52.0
51,length4_neutral,0,32,4,3,39,5.0,36.0,90.0,50.0
51,length4_neutral,0,33,4,1,27,86.0,92.0,15.0,12.0
51,length4_neutral,0,34,4,1,13,79.0,29.0,65.0,58.0
51,length4_neutral,0,35,4,4,23,7.0,21.0,54.0,40.0
51,length4_neutral,0,36,4,2,15,23.0,81.0,71.0,46.0
51,length4_neutral,0,37,4,2,29,25.0,88.0,13.0,79.0
51,length4_neutral,0,38,4,4,37,18.0,59.0,31.0,52.0
51,length4_neutral,0,39,4,4,21,9.0,42.0,53.0,25.0
51,length4_neutral,0,40,4,1,11,79.0,29.0,38.0,12.0
51,length4_plentiful,1,1,4,1,30,80.0,57.0,26.0,63.0
